au2001,property_type,#bedrooms,quarter,rent_count,rent_mean,rent_geo_mean,au_name,territory,region,rental_area
574304,House,4,2019-03-01,,,,Rangoon Heights,Wellington City,Wellington,Khandallah
574304,House,5+,2019-03-01,,,,Rangoon Heights,Wellington City,Wellington,Khandallah
574304,Flat or Apartment,1,2019-06-01,,,,Rangoon Heights,Wellington City,Wellington,Khandallah
574304,Flat or Apartment,2,2019-06-01,,,,Rangoon Heights,Wellington City,Wellington,Khandallah
574304,Flat or Apartment,3,2019-06-01,,,,Rangoon Heights,Wellington City,Wellington,Khandallah
574304,House,1,2019-06-01,,,,Rangoon Heights,Wellington City,Wellington,Khandallah
574304,House,2,2019-06-01,,,,Rangoon Heights,Wellington City,Wellington,Khandallah
574304,House,3,2019-06-01,,,,Rangoon Heights,Wellington City,Wellington,Khandallah
574304,House,4,2019-06-01,,,,Rangoon Heights,Wellington City,Wellington,Khandallah
574304,House,5+,2019-06-01,,,,Rangoon Heights,Wellington City,Wellington,Khandallah
574401,Flat or Apartment,1,2019-03-01,5.0,353.0,351.0,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,Flat or Apartment,2,2019-03-01,5.0,425.0,425.0,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,Flat or Apartment,3,2019-03-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,House,1,2019-03-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,House,2,2019-03-01,6.0,488.0,484.0,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,House,3,2019-03-01,21.0,567.0,531.0,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,House,4,2019-03-01,7.0,718.0,717.0,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,House,5+,2019-03-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,Room or Boarding House,1,2019-03-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,Flat or Apartment,1,2019-06-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,Flat or Apartment,2,2019-06-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,Flat or Apartment,3,2019-06-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,House,1,2019-06-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,House,2,2019-06-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,House,3,2019-06-01,7.0,587.0,539.0,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,House,4,2019-06-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,House,5+,2019-06-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574401,Room or Boarding House,1,2019-06-01,,,,Awarua,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,Flat or Apartment,1,2019-03-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,Flat or Apartment,2,2019-03-01,7.0,478.0,472.0,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,Flat or Apartment,3,2019-03-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,House,1,2019-03-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,House,2,2019-03-01,6.0,495.0,488.0,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,House,3,2019-03-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,House,4,2019-03-01,6.0,814.0,803.0,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,House,5+,2019-03-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,Flat or Apartment,1,2019-06-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,Flat or Apartment,2,2019-06-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,Flat or Apartment,3,2019-06-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,House,1,2019-06-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,House,2,2019-06-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,House,3,2019-06-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,House,4,2019-06-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574402,House,5+,2019-06-01,,,,Ngaio,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574500,House,3,2019-03-01,,,,Kaiwharawhara,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574500,House,3,2019-06-01,,,,Kaiwharawhara,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574600,Flat or Apartment,1,2019-03-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,Flat or Apartment,2,2019-03-01,5.0,457.0,455.0,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,Flat or Apartment,3,2019-03-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,Flat or Apartment,4,2019-03-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,House,1,2019-03-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,House,2,2019-03-01,5.0,570.0,564.0,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,House,3,2019-03-01,9.0,674.0,669.0,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,House,4,2019-03-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,House,5+,2019-03-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,Room or Boarding House,1,2019-03-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,Flat or Apartment,1,2019-06-01,5.0,372.0,370.0,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,Flat or Apartment,2,2019-06-01,9.0,480.0,462.0,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,Flat or Apartment,3,2019-06-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,Flat or Apartment,4,2019-06-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,House,1,2019-06-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,House,2,2019-06-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,House,3,2019-06-01,11.0,725.0,719.0,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,House,4,2019-06-01,5.0,848.0,831.0,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,House,5+,2019-06-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574600,Room or Boarding House,1,2019-06-01,,,,Wadestown,Wellington City,Wellington,Wadestown/Thordon
574700,Flat or Apartment,1,2019-03-01,18.0,351.0,348.0,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,Flat or Apartment,2,2019-03-01,13.0,413.0,411.0,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,Flat or Apartment,3,2019-03-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,Flat or Apartment,4,2019-03-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,House,1,2019-03-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,House,2,2019-03-01,11.0,523.0,520.0,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,House,3,2019-03-01,14.0,638.0,630.0,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,House,4,2019-03-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,House,5+,2019-03-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,Room or Boarding House,1,2019-03-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,Flat or Apartment,1,2019-06-01,8.0,404.0,395.0,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,Flat or Apartment,2,2019-06-01,5.0,444.0,443.0,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,Flat or Apartment,3,2019-06-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,Flat or Apartment,4,2019-06-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,House,1,2019-06-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,House,2,2019-06-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,House,3,2019-06-01,13.0,570.0,568.0,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,House,4,2019-06-01,7.0,669.0,597.0,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,House,5+,2019-06-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574700,Room or Boarding House,1,2019-06-01,,,,Wilton-Otari,Wellington City,Wellington,Ngaio/Kaiwharawhara/Wilton
574800,Flat or Apartment,1,2019-03-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,Flat or Apartment,2,2019-03-01,6.0,478.0,477.0,Johnston Hill,Wellington City,Wellington,Karori
574800,Flat or Apartment,3,2019-03-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,Flat or Apartment,4,2019-03-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,House,1,2019-03-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,House,2,2019-03-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,House,3,2019-03-01,9.0,644.0,622.0,Johnston Hill,Wellington City,Wellington,Karori
574800,House,4,2019-03-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,House,5+,2019-03-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,Room or Boarding House,1,2019-03-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,Flat or Apartment,1,2019-06-01,7.0,384.0,380.0,Johnston Hill,Wellington City,Wellington,Karori
574800,Flat or Apartment,2,2019-06-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,Flat or Apartment,3,2019-06-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,Flat or Apartment,4,2019-06-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,House,1,2019-06-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,House,2,2019-06-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,House,3,2019-06-01,6.0,603.0,598.0,Johnston Hill,Wellington City,Wellington,Karori
574800,House,4,2019-06-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,House,5+,2019-06-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574800,Room or Boarding House,1,2019-06-01,,,,Johnston Hill,Wellington City,Wellington,Karori
574900,Flat or Apartment,1,2019-03-01,5.0,319.0,317.0,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,Flat or Apartment,2,2019-03-01,5.0,388.0,316.0,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,Flat or Apartment,3,2019-03-01,,,,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,House,1,2019-03-01,,,,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,House,2,2019-03-01,6.0,471.0,468.0,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,House,3,2019-03-01,16.0,685.0,678.0,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,House,4,2019-03-01,8.0,696.0,679.0,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,House,5+,2019-03-01,,,,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,Room or Boarding House,1,2019-03-01,5.0,179.0,174.0,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,Flat or Apartment,1,2019-06-01,,,,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,Flat or Apartment,2,2019-06-01,,,,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,Flat or Apartment,3,2019-06-01,,,,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,House,1,2019-06-01,,,,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,House,2,2019-06-01,,,,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,House,3,2019-06-01,11.0,595.0,591.0,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,House,4,2019-06-01,,,,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,House,5+,2019-06-01,,,,Karori Park,Wellington City,Wellington,Karori South/Makara
574900,Room or Boarding House,1,2019-06-01,,,,Karori Park,Wellington City,Wellington,Karori South/Makara
575000,Flat or Apartment,1,2019-03-01,,,,Karori East,Wellington City,Wellington,Karori
575000,Flat or Apartment,2,2019-03-01,,,,Karori East,Wellington City,Wellington,Karori
575000,Flat or Apartment,3,2019-03-01,,,,Karori East,Wellington City,Wellington,Karori
575000,Flat or Apartment,4,2019-03-01,,,,Karori East,Wellington City,Wellington,Karori
575000,House,1,2019-03-01,,,,Karori East,Wellington City,Wellington,Karori
575000,House,2,2019-03-01,,,,Karori East,Wellington City,Wellington,Karori
575000,House,3,2019-03-01,9.0,692.0,685.0,Karori East,Wellington City,Wellington,Karori
575000,House,4,2019-03-01,7.0,927.0,917.0,Karori East,Wellington City,Wellington,Karori
575000,House,5+,2019-03-01,,,,Karori East,Wellington City,Wellington,Karori
575000,Room or Boarding House,1,2019-03-01,,,,Karori East,Wellington City,Wellington,Karori
575000,Flat or Apartment,1,2019-06-01,,,,Karori East,Wellington City,Wellington,Karori
575000,Flat or Apartment,2,2019-06-01,,,,Karori East,Wellington City,Wellington,Karori
575000,Flat or Apartment,3,2019-06-01,,,,Karori East,Wellington City,Wellington,Karori
575000,Flat or Apartment,4,2019-06-01,,,,Karori East,Wellington City,Wellington,Karori
575000,House,1,2019-06-01,,,,Karori East,Wellington City,Wellington,Karori
575000,House,2,2019-06-01,,,,Karori East,Wellington City,Wellington,Karori
575000,House,3,2019-06-01,,,,Karori East,Wellington City,Wellington,Karori
575000,House,4,2019-06-01,,,,Karori East,Wellington City,Wellington,Karori
575000,House,5+,2019-06-01,,,,Karori East,Wellington City,Wellington,Karori
575000,Room or Boarding House,1,2019-06-01,,,,Karori East,Wellington City,Wellington,Karori
575100,Flat or Apartment,1,2019-03-01,6.0,400.0,384.0,Wright Hill,Wellington City,Wellington,Karori
575100,Flat or Apartment,2,2019-03-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,Flat or Apartment,3,2019-03-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,Flat or Apartment,4,2019-03-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,House,1,2019-03-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,House,2,2019-03-01,6.0,554.0,534.0,Wright Hill,Wellington City,Wellington,Karori
575100,House,3,2019-03-01,12.0,628.0,620.0,Wright Hill,Wellington City,Wellington,Karori
575100,House,4,2019-03-01,7.0,773.0,763.0,Wright Hill,Wellington City,Wellington,Karori
575100,House,5+,2019-03-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,Room or Boarding House,1,2019-03-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,Flat or Apartment,1,2019-06-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,Flat or Apartment,2,2019-06-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,Flat or Apartment,3,2019-06-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,Flat or Apartment,4,2019-06-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,House,1,2019-06-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,House,2,2019-06-01,5.0,556.0,547.0,Wright Hill,Wellington City,Wellington,Karori
575100,House,3,2019-06-01,10.0,620.0,617.0,Wright Hill,Wellington City,Wellington,Karori
575100,House,4,2019-06-01,7.0,716.0,682.0,Wright Hill,Wellington City,Wellington,Karori
575100,House,5+,2019-06-01,,,,Wright Hill,Wellington City,Wellington,Karori
575100,Room or Boarding House,1,2019-06-01,,,,Wright Hill,Wellington City,Wellington,Karori
575200,Flat or Apartment,1,2019-03-01,28.0,362.0,356.0,Northland,Wellington City,Wellington,Northland
575200,Flat or Apartment,2,2019-03-01,8.0,449.0,448.0,Northland,Wellington City,Wellington,Northland
575200,Flat or Apartment,3,2019-03-01,,,,Northland,Wellington City,Wellington,Northland
575200,Flat or Apartment,4,2019-03-01,,,,Northland,Wellington City,Wellington,Northland
575200,Flat or Apartment,5+,2019-03-01,,,,Northland,Wellington City,Wellington,Northland
575200,House,1,2019-03-01,,,,Northland,Wellington City,Wellington,Northland
575200,House,2,2019-03-01,9.0,445.0,428.0,Northland,Wellington City,Wellington,Northland
575200,House,3,2019-03-01,14.0,715.0,702.0,Northland,Wellington City,Wellington,Northland
575200,House,4,2019-03-01,5.0,797.0,795.0,Northland,Wellington City,Wellington,Northland
575200,House,5+,2019-03-01,8.0,1104.0,1095.0,Northland,Wellington City,Wellington,Northland
575200,Room or Boarding House,1,2019-03-01,,,,Northland,Wellington City,Wellington,Northland
575200,Flat or Apartment,1,2019-06-01,25.0,373.0,366.0,Northland,Wellington City,Wellington,Northland
575200,Flat or Apartment,2,2019-06-01,5.0,476.0,474.0,Northland,Wellington City,Wellington,Northland
575200,Flat or Apartment,3,2019-06-01,,,,Northland,Wellington City,Wellington,Northland
575200,Flat or Apartment,4,2019-06-01,,,,Northland,Wellington City,Wellington,Northland
575200,Flat or Apartment,5+,2019-06-01,,,,Northland,Wellington City,Wellington,Northland
575200,House,1,2019-06-01,,,,Northland,Wellington City,Wellington,Northland
575200,House,2,2019-06-01,12.0,492.0,487.0,Northland,Wellington City,Wellington,Northland
575200,House,3,2019-06-01,9.0,734.0,721.0,Northland,Wellington City,Wellington,Northland
575200,House,4,2019-06-01,9.0,770.0,729.0,Northland,Wellington City,Wellington,Northland
575200,House,5+,2019-06-01,,,,Northland,Wellington City,Wellington,Northland
575200,Room or Boarding House,1,2019-06-01,7.0,633.0,478.0,Northland,Wellington City,Wellington,Northland
575300,Flat or Apartment,1,2019-03-01,17.0,381.0,380.0,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,Flat or Apartment,2,2019-03-01,14.0,470.0,459.0,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,Flat or Apartment,3,2019-03-01,10.0,646.0,642.0,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,Flat or Apartment,4,2019-03-01,8.0,928.0,919.0,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,Flat or Apartment,5+,2019-03-01,,,,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,House,1,2019-03-01,,,,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,House,2,2019-03-01,6.0,520.0,506.0,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,House,3,2019-03-01,,,,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,House,4,2019-03-01,11.0,937.0,882.0,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,House,5+,2019-03-01,16.0,1237.0,1223.0,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,Room or Boarding House,1,2019-03-01,6.0,288.0,251.0,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,Flat or Apartment,1,2019-06-01,14.0,422.0,411.0,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
575300,Flat or Apartment,2,2019-06-01,9.0,487.0,484.0,Kelburn,Wellington City,Wellington,Kelburn/Aro Valley
