orig_name,dest_name,card_fare
Paramata/Mana/Pukerua Bay,Porirua East/Waitangirua,4.3
Paramata/Mana/Pukerua Bay,Stokes Valley,14.47
Paramata/Mana/Pukerua Bay,Taita/Naenae,11.34
Paramata/Mana/Pukerua Bay,Tawa/Grenada North,5.48
Paramata/Mana/Pukerua Bay,Te Aro,7.82
Paramata/Mana/Pukerua Bay,Titahi Bay/Onepoto/Elsdon,5.48
Paramata/Mana/Pukerua Bay,Totara Park/Maoribank/Te Marua,14.87
Paramata/Mana/Pukerua Bay,Trentham North/Wallaceville,14.87
Paramata/Mana/Pukerua Bay,Trentham West/Eldersley/Clouston Park,13.3
Paramata/Mana/Pukerua Bay,Vogeltown/Berhampore/Newtown,9.0
Paramata/Mana/Pukerua Bay,Wadestown/Thordon,7.82
Paramata/Mana/Pukerua Bay,Waikanae/Otaki,
Paramata/Mana/Pukerua Bay,Wainuiomata,13.3
Paramata/Mana/Pukerua Bay,Western Hills/Haywards,10.56
Paraparaumu/Raumati,Brooklyn,13.3
Paraparaumu/Raumati,Carterton/South Wairarapa,
Paraparaumu/Raumati,Eastern Bays,16.82
Paraparaumu/Raumati,Epuni/Avalon,17.21
Paraparaumu/Raumati,Hataitai,13.3
Paraparaumu/Raumati,Heretaunga/Silverstream,16.82
Paraparaumu/Raumati,Hutt Central/Waterloo,14.87
Paraparaumu/Raumati,Island Bay/Melrose,14.47
Paraparaumu/Raumati,Johnsonville/Newlands,14.47
Paraparaumu/Raumati,Karori,14.47
Paraparaumu/Raumati,Karori South/Makara,13.3
Paraparaumu/Raumati,Kelburn/Aro Valley,13.3
Paraparaumu/Raumati,Khandallah,13.3
Paraparaumu/Raumati,Kilbirnie/Lyall Bay,14.47
Paraparaumu/Raumati,Kingston/Happy Valley,13.3
Paraparaumu/Raumati,Lambton,10.56
Paraparaumu/Raumati,Masterton,
Paraparaumu/Raumati,Miramar/Strathmore,14.47
Paraparaumu/Raumati,Moera/Waiwhetu,16.43
Paraparaumu/Raumati,Mt Cook,13.3
Paraparaumu/Raumati,Mt Victoria/Roseneath,12.13
Paraparaumu/Raumati,Ngaio/Kaiwharawhara/Wilton,14.47
Paraparaumu/Raumati,Northland,13.3
Paraparaumu/Raumati,Oriental Bay/Seatoun,14.47
Paraparaumu/Raumati,Papakowhai/Whitby/Pauatahanui,9.39
Paraparaumu/Raumati,Paramata/Mana/Pukerua Bay,5.87
Paraparaumu/Raumati,Petone West/Alicetown,14.87
Paraparaumu/Raumati,Petone/Esplanade,14.87
Paraparaumu/Raumati,Porirua East/Waitangirua,8.22
Paraparaumu/Raumati,Stokes Valley,18.39
Paraparaumu/Raumati,Taita/Naenae,15.65
Paraparaumu/Raumati,Tawa/Grenada North,9.39
Paraparaumu/Raumati,Te Aro,12.13
Paraparaumu/Raumati,Titahi Bay/Onepoto/Elsdon,9.39
Paraparaumu/Raumati,Totara Park/Maoribank/Te Marua,19.17
Paraparaumu/Raumati,Trentham North/Wallaceville,17.6
Paraparaumu/Raumati,Trentham West/Eldersley/Clouston Park,17.6
Paraparaumu/Raumati,Vogeltown/Berhampore/Newtown,13.3
Paraparaumu/Raumati,Wadestown/Thordon,10.56
Paraparaumu/Raumati,Waikanae/Otaki,
Paraparaumu/Raumati,Wainuiomata,17.6
Paraparaumu/Raumati,Western Hills/Haywards,14.87
Petone West/Alicetown,Brooklyn,5.87
Petone West/Alicetown,Carterton/South Wairarapa,
Petone West/Alicetown,Eastern Bays,3.91
Petone West/Alicetown,Epuni/Avalon,2.74
Petone West/Alicetown,Hataitai,7.04
Petone West/Alicetown,Heretaunga/Silverstream,3.91
Petone West/Alicetown,Hutt Central/Waterloo,3.13
Petone West/Alicetown,Island Bay/Melrose,8.22
Petone West/Alicetown,Johnsonville/Newlands,8.22
Petone West/Alicetown,Karori,8.22
Petone West/Alicetown,Karori South/Makara,9.78
Petone West/Alicetown,Kelburn/Aro Valley,7.04
Petone West/Alicetown,Khandallah,8.22
Petone West/Alicetown,Kilbirnie/Lyall Bay,8.22
Petone West/Alicetown,Kingston/Happy Valley,7.04
Petone West/Alicetown,Lambton,5.87
Petone West/Alicetown,Masterton,
Petone West/Alicetown,Miramar/Strathmore,8.22
Petone West/Alicetown,Moera/Waiwhetu,1.56
Petone West/Alicetown,Mt Cook,7.04
Petone West/Alicetown,Mt Victoria/Roseneath,5.87
Petone West/Alicetown,Ngaio/Kaiwharawhara/Wilton,8.22
Petone West/Alicetown,Northland,7.04
Petone West/Alicetown,Oriental Bay/Seatoun,8.22
Petone West/Alicetown,Papakowhai/Whitby/Pauatahanui,7.43
Petone West/Alicetown,Paramata/Mana/Pukerua Bay,10.56
Petone West/Alicetown,Paraparaumu/Raumati,14.87
Petone West/Alicetown,Petone/Esplanade,3.13
Petone West/Alicetown,Porirua East/Waitangirua,10.95
Petone West/Alicetown,Stokes Valley,5.48
Petone West/Alicetown,Taita/Naenae,4.3
Petone West/Alicetown,Tawa/Grenada North,8.61
Petone West/Alicetown,Te Aro,5.87
Petone West/Alicetown,Titahi Bay/Onepoto/Elsdon,9.0
Petone West/Alicetown,Totara Park/Maoribank/Te Marua,4.3
Petone West/Alicetown,Trentham North/Wallaceville,4.3
Petone West/Alicetown,Trentham West/Eldersley/Clouston Park,4.3
Petone West/Alicetown,Vogeltown/Berhampore/Newtown,7.04
Petone West/Alicetown,Wadestown/Thordon,4.3
Petone West/Alicetown,Waikanae/Otaki,
Petone West/Alicetown,Wainuiomata,4.3
Petone West/Alicetown,Western Hills/Haywards,1.56
Petone/Esplanade,Brooklyn,9.0
Petone/Esplanade,Carterton/South Wairarapa,
Petone/Esplanade,Eastern Bays,3.91
Petone/Esplanade,Epuni/Avalon,2.74
Petone/Esplanade,Hataitai,9.0
Petone/Esplanade,Heretaunga/Silverstream,5.48
Petone/Esplanade,Hutt Central/Waterloo,3.13
Petone/Esplanade,Island Bay/Melrose,10.17
Petone/Esplanade,Johnsonville/Newlands,7.43
Petone/Esplanade,Karori,10.17
Petone/Esplanade,Karori South/Makara,9.78
Petone/Esplanade,Kelburn/Aro Valley,8.61
Petone/Esplanade,Khandallah,2.74
Petone/Esplanade,Kilbirnie/Lyall Bay,10.17
Petone/Esplanade,Kingston/Happy Valley,9.0
Petone/Esplanade,Lambton,6.26
Petone/Esplanade,Masterton,
Petone/Esplanade,Miramar/Strathmore,10.17
Petone/Esplanade,Moera/Waiwhetu,3.13
Petone/Esplanade,Mt Cook,8.61
Petone/Esplanade,Mt Victoria/Roseneath,6.26
Petone/Esplanade,Ngaio/Kaiwharawhara/Wilton,9.78
Petone/Esplanade,Northland,9.0
Petone/Esplanade,Oriental Bay/Seatoun,10.17
Petone/Esplanade,Papakowhai/Whitby/Pauatahanui,7.43
Petone/Esplanade,Paramata/Mana/Pukerua Bay,12.13
Petone/Esplanade,Paraparaumu/Raumati,16.82
Petone/Esplanade,Petone West/Alicetown,1.56
Petone/Esplanade,Porirua East/Waitangirua,12.91
Petone/Esplanade,Stokes Valley,5.48
Petone/Esplanade,Taita/Naenae,4.3
Petone/Esplanade,Tawa/Grenada North,10.56
Petone/Esplanade,Te Aro,6.26
Petone/Esplanade,Titahi Bay/Onepoto/Elsdon,9.0
Petone/Esplanade,Totara Park/Maoribank/Te Marua,4.3
Petone/Esplanade,Trentham North/Wallaceville,4.3
Petone/Esplanade,Trentham West/Eldersley/Clouston Park,4.3
Petone/Esplanade,Vogeltown/Berhampore/Newtown,9.0
Petone/Esplanade,Wadestown/Thordon,4.3
Petone/Esplanade,Waikanae/Otaki,
Petone/Esplanade,Wainuiomata,4.3
Petone/Esplanade,Western Hills/Haywards,3.13
Porirua East/Waitangirua,Brooklyn,9.39
Porirua East/Waitangirua,Carterton/South Wairarapa,
Porirua East/Waitangirua,Eastern Bays,12.91
Porirua East/Waitangirua,Epuni/Avalon,13.3
Porirua East/Waitangirua,Hataitai,9.39
Porirua East/Waitangirua,Heretaunga/Silverstream,16.82
Porirua East/Waitangirua,Hutt Central/Waterloo,10.95
Porirua East/Waitangirua,Island Bay/Melrose,10.56
Porirua East/Waitangirua,Johnsonville/Newlands,5.48
Porirua East/Waitangirua,Karori,10.56
Porirua East/Waitangirua,Karori South/Makara,9.39
Porirua East/Waitangirua,Kelburn/Aro Valley,9.39
Porirua East/Waitangirua,Khandallah,7.04
Porirua East/Waitangirua,Kilbirnie/Lyall Bay,12.13
Porirua East/Waitangirua,Kingston/Happy Valley,9.39
Porirua East/Waitangirua,Lambton,6.65
Porirua East/Waitangirua,Masterton,
Porirua East/Waitangirua,Miramar/Strathmore,10.95
Porirua East/Waitangirua,Moera/Waiwhetu,10.95
Porirua East/Waitangirua,Mt Cook,9.39
Porirua East/Waitangirua,Mt Victoria/Roseneath,8.22
Porirua East/Waitangirua,Ngaio/Kaiwharawhara/Wilton,10.56
Porirua East/Waitangirua,Northland,9.39
Porirua East/Waitangirua,Oriental Bay/Seatoun,10.95
Porirua East/Waitangirua,Papakowhai/Whitby/Pauatahanui,3.13
Porirua East/Waitangirua,Paramata/Mana/Pukerua Bay,4.3
Porirua East/Waitangirua,Paraparaumu/Raumati,8.22
Porirua East/Waitangirua,Petone West/Alicetown,10.95
Porirua East/Waitangirua,Petone/Esplanade,10.95
Porirua East/Waitangirua,Stokes Valley,14.87
Porirua East/Waitangirua,Taita/Naenae,11.74
Porirua East/Waitangirua,Tawa/Grenada North,4.3
Porirua East/Waitangirua,Te Aro,8.22
Porirua East/Waitangirua,Titahi Bay/Onepoto/Elsdon,2.74
Porirua East/Waitangirua,Totara Park/Maoribank/Te Marua,15.26
Porirua East/Waitangirua,Trentham North/Wallaceville,15.26
Porirua East/Waitangirua,Trentham West/Eldersley/Clouston Park,13.69
Porirua East/Waitangirua,Vogeltown/Berhampore/Newtown,9.39
Porirua East/Waitangirua,Wadestown/Thordon,8.22
Porirua East/Waitangirua,Waikanae/Otaki,
Porirua East/Waitangirua,Wainuiomata,13.69
Porirua East/Waitangirua,Western Hills/Haywards,10.95
Stokes Valley,Brooklyn,10.56
Stokes Valley,Carterton/South Wairarapa,
Stokes Valley,Eastern Bays,7.82
Stokes Valley,Epuni/Avalon,2.74
Stokes Valley,Hataitai,10.56
Stokes Valley,Heretaunga/Silverstream,3.13
Stokes Valley,Hutt Central/Waterloo,5.48
Stokes Valley,Island Bay/Melrose,11.74
Stokes Valley,Johnsonville/Newlands,13.3
Stokes Valley,Karori,11.74
Stokes Valley,Karori South/Makara,12.13
Stokes Valley,Kelburn/Aro Valley,10.56
Stokes Valley,Khandallah,11.74
Stokes Valley,Kilbirnie/Lyall Bay,10.56
Stokes Valley,Kingston/Happy Valley,10.56
Stokes Valley,Lambton,9.39
Stokes Valley,Masterton,
Stokes Valley,Miramar/Strathmore,12.13
Stokes Valley,Moera/Waiwhetu,5.48
Stokes Valley,Mt Cook,10.56
Stokes Valley,Mt Victoria/Roseneath,9.39
Stokes Valley,Ngaio/Kaiwharawhara/Wilton,11.74
Stokes Valley,Northland,10.56
Stokes Valley,Oriental Bay/Seatoun,12.13
Stokes Valley,Papakowhai/Whitby/Pauatahanui,9.78
Stokes Valley,Paramata/Mana/Pukerua Bay,14.08
Stokes Valley,Paraparaumu/Raumati,18.39
Stokes Valley,Petone West/Alicetown,5.48
Stokes Valley,Petone/Esplanade,5.48
Stokes Valley,Porirua East/Waitangirua,14.47
Stokes Valley,Taita/Naenae,2.74
Stokes Valley,Tawa/Grenada North,12.13
Stokes Valley,Te Aro,9.39
Stokes Valley,Titahi Bay/Onepoto/Elsdon,11.34
Stokes Valley,Totara Park/Maoribank/Te Marua,4.3
Stokes Valley,Trentham North/Wallaceville,4.3
Stokes Valley,Trentham West/Eldersley/Clouston Park,4.3
Stokes Valley,Vogeltown/Berhampore/Newtown,10.56
Stokes Valley,Wadestown/Thordon,7.82
Stokes Valley,Waikanae/Otaki,
Stokes Valley,Wainuiomata,8.22
Stokes Valley,Western Hills/Haywards,7.04
Taita/Naenae,Brooklyn,9.78
Taita/Naenae,Carterton/South Wairarapa,
Taita/Naenae,Eastern Bays,6.65
Taita/Naenae,Epuni/Avalon,1.56
Taita/Naenae,Hataitai,9.78
Taita/Naenae,Heretaunga/Silverstream,2.74
Taita/Naenae,Hutt Central/Waterloo,2.74
Taita/Naenae,Island Bay/Melrose,9.0
Taita/Naenae,Johnsonville/Newlands,10.17
Taita/Naenae,Karori,10.95
Taita/Naenae,Karori South/Makara,11.34
Taita/Naenae,Kelburn/Aro Valley,7.82
Taita/Naenae,Khandallah,10.95
Taita/Naenae,Kilbirnie/Lyall Bay,9.78
Taita/Naenae,Kingston/Happy Valley,7.82
Taita/Naenae,Lambton,8.61
Taita/Naenae,Masterton,
Taita/Naenae,Miramar/Strathmore,11.34
Taita/Naenae,Moera/Waiwhetu,2.74
Taita/Naenae,Mt Cook,9.78
Taita/Naenae,Mt Victoria/Roseneath,8.61
Taita/Naenae,Ngaio/Kaiwharawhara/Wilton,10.95
Taita/Naenae,Northland,9.78
Taita/Naenae,Oriental Bay/Seatoun,11.34
Taita/Naenae,Papakowhai/Whitby/Pauatahanui,9.78
Taita/Naenae,Paramata/Mana/Pukerua Bay,12.91
Taita/Naenae,Paraparaumu/Raumati,17.21
Taita/Naenae,Petone West/Alicetown,4.3
Taita/Naenae,Petone/Esplanade,4.3
Taita/Naenae,Porirua East/Waitangirua,13.3
Taita/Naenae,Stokes Valley,2.74
Taita/Naenae,Tawa/Grenada North,10.95
Taita/Naenae,Te Aro,8.61
Taita/Naenae,Titahi Bay/Onepoto/Elsdon,10.95
Taita/Naenae,Totara Park/Maoribank/Te Marua,3.91
Taita/Naenae,Trentham North/Wallaceville,3.91
Taita/Naenae,Trentham West/Eldersley/Clouston Park,3.91
Taita/Naenae,Vogeltown/Berhampore/Newtown,9.78
Taita/Naenae,Wadestown/Thordon,7.04
Taita/Naenae,Waikanae/Otaki,
Taita/Naenae,Wainuiomata,5.48
Taita/Naenae,Western Hills/Haywards,4.3
Tawa/Grenada North,Brooklyn,7.04
Tawa/Grenada North,Carterton/South Wairarapa,
Tawa/Grenada North,Eastern Bays,12.91
Tawa/Grenada North,Epuni/Avalon,10.95
Tawa/Grenada North,Hataitai,7.04
Tawa/Grenada North,Heretaunga/Silverstream,10.56
Tawa/Grenada North,Hutt Central/Waterloo,8.61
Tawa/Grenada North,Island Bay/Melrose,8.22
Tawa/Grenada North,Johnsonville/Newlands,2.74
Tawa/Grenada North,Karori,8.22
Tawa/Grenada North,Karori South/Makara,5.48
Tawa/Grenada North,Kelburn/Aro Valley,5.87
Tawa/Grenada North,Khandallah,4.3
Tawa/Grenada North,Kilbirnie/Lyall Bay,8.22
Tawa/Grenada North,Kingston/Happy Valley,7.04
Tawa/Grenada North,Lambton,4.3
Tawa/Grenada North,Masterton,
Tawa/Grenada North,Miramar/Strathmore,8.22
Tawa/Grenada North,Moera/Waiwhetu,8.61
Tawa/Grenada North,Mt Cook,7.04
Tawa/Grenada North,Mt Victoria/Roseneath,10.56
Tawa/Grenada North,Ngaio/Kaiwharawhara/Wilton,8.22
Tawa/Grenada North,Northland,7.04
Tawa/Grenada North,Oriental Bay/Seatoun,8.22
Tawa/Grenada North,Papakowhai/Whitby/Pauatahanui,5.48
Tawa/Grenada North,Paramata/Mana/Pukerua Bay,3.91
Tawa/Grenada North,Paraparaumu/Raumati,7.82
Tawa/Grenada North,Petone West/Alicetown,8.61
Tawa/Grenada North,Petone/Esplanade,8.61
Tawa/Grenada North,Porirua East/Waitangirua,4.3
Tawa/Grenada North,Stokes Valley,12.13
Tawa/Grenada North,Taita/Naenae,9.39
Tawa/Grenada North,Te Aro,10.56
Tawa/Grenada North,Titahi Bay/Onepoto/Elsdon,5.48
Tawa/Grenada North,Totara Park/Maoribank/Te Marua,12.91
Tawa/Grenada North,Trentham North/Wallaceville,11.34
Tawa/Grenada North,Trentham West/Eldersley/Clouston Park,11.34
Tawa/Grenada North,Vogeltown/Berhampore/Newtown,7.04
Tawa/Grenada North,Wadestown/Thordon,4.3
Tawa/Grenada North,Waikanae/Otaki,
Tawa/Grenada North,Wainuiomata,11.34
Tawa/Grenada North,Western Hills/Haywards,8.61
Te Aro,Brooklyn,2.74
Te Aro,Carterton/South Wairarapa,
Te Aro,Eastern Bays,6.26
Te Aro,Epuni/Avalon,9.78
Te Aro,Hataitai,2.74
Te Aro,Heretaunga/Silverstream,8.22
Te Aro,Hutt Central/Waterloo,5.87
Te Aro,Island Bay/Melrose,3.91
Te Aro,Johnsonville/Newlands,5.48
Te Aro,Karori,3.91
Te Aro,Karori South/Makara,2.74
Te Aro,Kelburn/Aro Valley,2.74
Te Aro,Khandallah,3.91
Te Aro,Kilbirnie/Lyall Bay,3.91
Te Aro,Kingston/Happy Valley,2.74
Te Aro,Lambton,1.56
Te Aro,Masterton,
Te Aro,Miramar/Strathmore,3.91
Te Aro,Moera/Waiwhetu,5.87
Te Aro,Mt Cook,2.74
Te Aro,Mt Victoria/Roseneath,1.56
Te Aro,Ngaio/Kaiwharawhara/Wilton,3.91
Te Aro,Northland,2.74
Te Aro,Oriental Bay/Seatoun,3.91
Te Aro,Papakowhai/Whitby/Pauatahanui,9.39
Te Aro,Paramata/Mana/Pukerua Bay,7.82
Te Aro,Paraparaumu/Raumati,12.13
Te Aro,Petone West/Alicetown,7.04
Te Aro,Petone/Esplanade,8.61
Te Aro,Porirua East/Waitangirua,8.22
Te Aro,Stokes Valley,9.78
Te Aro,Taita/Naenae,7.04
Te Aro,Tawa/Grenada North,9.39
Te Aro,Titahi Bay/Onepoto/Elsdon,9.39
Te Aro,Totara Park/Maoribank/Te Marua,11.34
Te Aro,Trentham North/Wallaceville,11.34
Te Aro,Trentham West/Eldersley/Clouston Park,11.34
Te Aro,Vogeltown/Berhampore/Newtown,2.74
Te Aro,Wadestown/Thordon,4.69
Te Aro,Waikanae/Otaki,
Te Aro,Wainuiomata,8.61
Te Aro,Western Hills/Haywards,5.87
Titahi Bay/Onepoto/Elsdon,Brooklyn,10.56
Titahi Bay/Onepoto/Elsdon,Carterton/South Wairarapa,
Titahi Bay/Onepoto/Elsdon,Eastern Bays,16.43
Titahi Bay/Onepoto/Elsdon,Epuni/Avalon,14.47
Titahi Bay/Onepoto/Elsdon,Hataitai,10.56
Titahi Bay/Onepoto/Elsdon,Heretaunga/Silverstream,14.08
Titahi Bay/Onepoto/Elsdon,Hutt Central/Waterloo,12.13
Titahi Bay/Onepoto/Elsdon,Island Bay/Melrose,11.74
Titahi Bay/Onepoto/Elsdon,Johnsonville/Newlands,4.3
Titahi Bay/Onepoto/Elsdon,Karori,11.74
Titahi Bay/Onepoto/Elsdon,Karori South/Makara,7.04
Titahi Bay/Onepoto/Elsdon,Kelburn/Aro Valley,10.56
Titahi Bay/Onepoto/Elsdon,Khandallah,5.87
Titahi Bay/Onepoto/Elsdon,Kilbirnie/Lyall Bay,11.74
Titahi Bay/Onepoto/Elsdon,Kingston/Happy Valley,10.56
Titahi Bay/Onepoto/Elsdon,Lambton,7.82
Titahi Bay/Onepoto/Elsdon,Masterton,
Titahi Bay/Onepoto/Elsdon,Miramar/Strathmore,11.74
Titahi Bay/Onepoto/Elsdon,Moera/Waiwhetu,12.13
Titahi Bay/Onepoto/Elsdon,Mt Cook,10.56
Titahi Bay/Onepoto/Elsdon,Mt Victoria/Roseneath,9.39
Titahi Bay/Onepoto/Elsdon,Ngaio/Kaiwharawhara/Wilton,11.74
Titahi Bay/Onepoto/Elsdon,Northland,10.56
Titahi Bay/Onepoto/Elsdon,Oriental Bay/Seatoun,11.74
Titahi Bay/Onepoto/Elsdon,Papakowhai/Whitby/Pauatahanui,5.48
Titahi Bay/Onepoto/Elsdon,Paramata/Mana/Pukerua Bay,5.48
Titahi Bay/Onepoto/Elsdon,Paraparaumu/Raumati,9.39
Titahi Bay/Onepoto/Elsdon,Petone West/Alicetown,12.13
Titahi Bay/Onepoto/Elsdon,Petone/Esplanade,12.13
Titahi Bay/Onepoto/Elsdon,Porirua East/Waitangirua,4.3
Titahi Bay/Onepoto/Elsdon,Stokes Valley,16.04
Titahi Bay/Onepoto/Elsdon,Taita/Naenae,12.91
Titahi Bay/Onepoto/Elsdon,Tawa/Grenada North,5.48
Titahi Bay/Onepoto/Elsdon,Te Aro,9.39
Titahi Bay/Onepoto/Elsdon,Totara Park/Maoribank/Te Marua,16.43
Titahi Bay/Onepoto/Elsdon,Trentham North/Wallaceville,14.87
Titahi Bay/Onepoto/Elsdon,Trentham West/Eldersley/Clouston Park,14.87
Titahi Bay/Onepoto/Elsdon,Vogeltown/Berhampore/Newtown,10.56
Titahi Bay/Onepoto/Elsdon,Wadestown/Thordon,7.82
Titahi Bay/Onepoto/Elsdon,Waikanae/Otaki,
Titahi Bay/Onepoto/Elsdon,Wainuiomata,14.87
Titahi Bay/Onepoto/Elsdon,Western Hills/Haywards,12.13
Totara Park/Maoribank/Te Marua,Brooklyn,11.34
Totara Park/Maoribank/Te Marua,Carterton/South Wairarapa,
Totara Park/Maoribank/Te Marua,Eastern Bays,8.22
Totara Park/Maoribank/Te Marua,Epuni/Avalon,3.91
Totara Park/Maoribank/Te Marua,Hataitai,12.13
Totara Park/Maoribank/Te Marua,Heretaunga/Silverstream,2.74
Totara Park/Maoribank/Te Marua,Hutt Central/Waterloo,5.87
Totara Park/Maoribank/Te Marua,Island Bay/Melrose,12.52
Totara Park/Maoribank/Te Marua,Johnsonville/Newlands,10.17
Totara Park/Maoribank/Te Marua,Karori,12.52
Totara Park/Maoribank/Te Marua,Karori South/Makara,11.34
Totara Park/Maoribank/Te Marua,Kelburn/Aro Valley,11.34
Totara Park/Maoribank/Te Marua,Khandallah,7.04
Totara Park/Maoribank/Te Marua,Kilbirnie/Lyall Bay,12.13
Totara Park/Maoribank/Te Marua,Kingston/Happy Valley,11.34
Totara Park/Maoribank/Te Marua,Lambton,10.17
Totara Park/Maoribank/Te Marua,Masterton,
Totara Park/Maoribank/Te Marua,Miramar/Strathmore,12.52
Totara Park/Maoribank/Te Marua,Moera/Waiwhetu,5.87
Totara Park/Maoribank/Te Marua,Mt Cook,11.34
Totara Park/Maoribank/Te Marua,Mt Victoria/Roseneath,10.17
Totara Park/Maoribank/Te Marua,Ngaio/Kaiwharawhara/Wilton,12.52
Totara Park/Maoribank/Te Marua,Northland,11.34
Totara Park/Maoribank/Te Marua,Oriental Bay/Seatoun,12.52
Totara Park/Maoribank/Te Marua,Papakowhai/Whitby/Pauatahanui,16.43
Totara Park/Maoribank/Te Marua,Paramata/Mana/Pukerua Bay,14.87
Totara Park/Maoribank/Te Marua,Paraparaumu/Raumati,19.17
Totara Park/Maoribank/Te Marua,Petone West/Alicetown,4.3
Totara Park/Maoribank/Te Marua,Petone/Esplanade,4.3
Totara Park/Maoribank/Te Marua,Porirua East/Waitangirua,15.26
Totara Park/Maoribank/Te Marua,Stokes Valley,4.3
Totara Park/Maoribank/Te Marua,Taita/Naenae,3.91
Totara Park/Maoribank/Te Marua,Tawa/Grenada North,12.91
Totara Park/Maoribank/Te Marua,Te Aro,10.17
Totara Park/Maoribank/Te Marua,Titahi Bay/Onepoto/Elsdon,16.43
Totara Park/Maoribank/Te Marua,Trentham North/Wallaceville,1.56
Totara Park/Maoribank/Te Marua,Trentham West/Eldersley/Clouston Park,1.56
Totara Park/Maoribank/Te Marua,Vogeltown/Berhampore/Newtown,11.34
Totara Park/Maoribank/Te Marua,Wadestown/Thordon,11.34
Totara Park/Maoribank/Te Marua,Waikanae/Otaki,
Totara Park/Maoribank/Te Marua,Wainuiomata,8.61
Totara Park/Maoribank/Te Marua,Western Hills/Haywards,7.43
Trentham North/Wallaceville,Brooklyn,9.78
Trentham North/Wallaceville,Carterton/South Wairarapa,
Trentham North/Wallaceville,Eastern Bays,8.22
Trentham North/Wallaceville,Epuni/Avalon,3.91
Trentham North/Wallaceville,Hataitai,9.78
Trentham North/Wallaceville,Heretaunga/Silverstream,2.74
Trentham North/Wallaceville,Hutt Central/Waterloo,4.3
Trentham North/Wallaceville,Island Bay/Melrose,10.95
Trentham North/Wallaceville,Johnsonville/Newlands,12.52
Trentham North/Wallaceville,Karori,10.95
Trentham North/Wallaceville,Karori South/Makara,11.34
Trentham North/Wallaceville,Kelburn/Aro Valley,9.78
Trentham North/Wallaceville,Khandallah,10.95
Trentham North/Wallaceville,Kilbirnie/Lyall Bay,9.78
Trentham North/Wallaceville,Kingston/Happy Valley,9.78
Trentham North/Wallaceville,Lambton,8.61
Trentham North/Wallaceville,Masterton,
Trentham North/Wallaceville,Miramar/Strathmore,11.34
Trentham North/Wallaceville,Moera/Waiwhetu,5.87
Trentham North/Wallaceville,Mt Cook,9.78
Trentham North/Wallaceville,Mt Victoria/Roseneath,8.61
Trentham North/Wallaceville,Ngaio/Kaiwharawhara/Wilton,10.95
Trentham North/Wallaceville,Northland,9.78
Trentham North/Wallaceville,Oriental Bay/Seatoun,11.34
Trentham North/Wallaceville,Papakowhai/Whitby/Pauatahanui,9.78
Trentham North/Wallaceville,Paramata/Mana/Pukerua Bay,13.3
Trentham North/Wallaceville,Paraparaumu/Raumati,17.6
Trentham North/Wallaceville,Petone West/Alicetown,5.87
Trentham North/Wallaceville,Petone/Esplanade,4.3
Trentham North/Wallaceville,Porirua East/Waitangirua,13.69
Trentham North/Wallaceville,Stokes Valley,4.3
Trentham North/Wallaceville,Taita/Naenae,5.48
Trentham North/Wallaceville,Tawa/Grenada North,11.34
Trentham North/Wallaceville,Te Aro,8.61
Trentham North/Wallaceville,Titahi Bay/Onepoto/Elsdon,10.95
Trentham North/Wallaceville,Totara Park/Maoribank/Te Marua,1.56
Trentham North/Wallaceville,Trentham West/Eldersley/Clouston Park,1.56
Trentham North/Wallaceville,Vogeltown/Berhampore/Newtown,9.78
Trentham North/Wallaceville,Wadestown/Thordon,7.04
Trentham North/Wallaceville,Waikanae/Otaki,
Trentham North/Wallaceville,Wainuiomata,7.04
Trentham North/Wallaceville,Western Hills/Haywards,7.43
Trentham West/Eldersley/Clouston Park,Brooklyn,9.78
Trentham West/Eldersley/Clouston Park,Carterton/South Wairarapa,
Trentham West/Eldersley/Clouston Park,Eastern Bays,9.78
Trentham West/Eldersley/Clouston Park,Epuni/Avalon,3.91
Trentham West/Eldersley/Clouston Park,Hataitai,9.78
Trentham West/Eldersley/Clouston Park,Heretaunga/Silverstream,2.74
Trentham West/Eldersley/Clouston Park,Hutt Central/Waterloo,4.3
Trentham West/Eldersley/Clouston Park,Island Bay/Melrose,10.95
Trentham West/Eldersley/Clouston Park,Johnsonville/Newlands,10.95
Trentham West/Eldersley/Clouston Park,Karori,10.95
Trentham West/Eldersley/Clouston Park,Karori South/Makara,9.78
Trentham West/Eldersley/Clouston Park,Kelburn/Aro Valley,9.78
Trentham West/Eldersley/Clouston Park,Khandallah,10.95
Trentham West/Eldersley/Clouston Park,Kilbirnie/Lyall Bay,10.95
Trentham West/Eldersley/Clouston Park,Kingston/Happy Valley,9.78
Trentham West/Eldersley/Clouston Park,Lambton,7.04
Trentham West/Eldersley/Clouston Park,Masterton,
Trentham West/Eldersley/Clouston Park,Miramar/Strathmore,10.95
Trentham West/Eldersley/Clouston Park,Moera/Waiwhetu,4.3
Trentham West/Eldersley/Clouston Park,Mt Cook,9.78
Trentham West/Eldersley/Clouston Park,Mt Victoria/Roseneath,8.61
Trentham West/Eldersley/Clouston Park,Ngaio/Kaiwharawhara/Wilton,10.95
Trentham West/Eldersley/Clouston Park,Northland,9.78
Trentham West/Eldersley/Clouston Park,Oriental Bay/Seatoun,10.95
Trentham West/Eldersley/Clouston Park,Papakowhai/Whitby/Pauatahanui,9.78
Trentham West/Eldersley/Clouston Park,Paramata/Mana/Pukerua Bay,13.3
