au2001,property_type,num_bedrooms,quarter,rent_count,rent_mean,rent_geo_mean,au_name,territory,region,rental_area
515201,Flat or Apartment,1,2019-12-01,8.0,496.0,474.0,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,Flat or Apartment,2,2019-12-01,7.0,727.0,681.0,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,Flat or Apartment,3,2019-12-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,Flat or Apartment,4,2019-12-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,House,1,2019-12-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,House,2,2019-12-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,House,3,2019-12-01,6.0,1236.0,1179.0,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,House,4,2019-12-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,House,5+,2019-12-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,Room or Boarding House,1,2019-12-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,Flat or Apartment,1,2020-03-01,7.0,593.0,548.0,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,Flat or Apartment,2,2020-03-01,8.0,581.0,576.0,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,Flat or Apartment,3,2020-03-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,Flat or Apartment,4,2020-03-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,House,1,2020-03-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,House,2,2020-03-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,House,3,2020-03-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,House,4,2020-03-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,House,5+,2020-03-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515201,Room or Boarding House,1,2020-03-01,,,,Herne Bay,Auckland City,Auckland,Herne Bay/St Marys
515202,Flat or Apartment,1,2019-12-01,11.0,575.0,537.0,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,Flat or Apartment,2,2019-12-01,9.0,641.0,632.0,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,Flat or Apartment,3,2019-12-01,,,,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,House,1,2019-12-01,,,,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,House,2,2019-12-01,,,,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,House,3,2019-12-01,7.0,856.0,846.0,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,House,4,2019-12-01,5.0,1374.0,1345.0,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,House,5+,2019-12-01,,,,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,Room or Boarding House,1,2019-12-01,,,,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,Flat or Apartment,1,2020-03-01,8.0,510.0,506.0,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,Flat or Apartment,2,2020-03-01,5.0,745.0,737.0,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,Flat or Apartment,3,2020-03-01,,,,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,House,1,2020-03-01,,,,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,House,2,2020-03-01,,,,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,House,3,2020-03-01,6.0,1188.0,1142.0,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,House,4,2020-03-01,,,,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,House,5+,2020-03-01,,,,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515202,Room or Boarding House,1,2020-03-01,,,,St Marys,Auckland City,Auckland,Herne Bay/St Marys
515301,Flat or Apartment,1,2019-12-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,Flat or Apartment,2,2019-12-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,Flat or Apartment,3,2019-12-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,House,1,2019-12-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,House,2,2019-12-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,House,3,2019-12-01,5.0,956.0,890.0,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,House,4,2019-12-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,House,5+,2019-12-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,Flat or Apartment,1,2020-03-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,Flat or Apartment,2,2020-03-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,Flat or Apartment,3,2020-03-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,House,1,2020-03-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,House,2,2020-03-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,House,3,2020-03-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,House,4,2020-03-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515301,House,5+,2020-03-01,,,,Ponsonby West,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,Flat or Apartment,1,2019-12-01,9.0,449.0,445.0,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,Flat or Apartment,2,2019-12-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,Flat or Apartment,3,2019-12-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,Flat or Apartment,4,2019-12-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,House,1,2019-12-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,House,2,2019-12-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,House,3,2019-12-01,9.0,897.0,885.0,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,House,4,2019-12-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,House,5+,2019-12-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,Room or Boarding House,1,2019-12-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,Flat or Apartment,1,2020-03-01,10.0,493.0,486.0,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,Flat or Apartment,2,2020-03-01,8.0,669.0,663.0,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,Flat or Apartment,3,2020-03-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,Flat or Apartment,4,2020-03-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,House,1,2020-03-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,House,2,2020-03-01,7.0,771.0,748.0,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,House,3,2020-03-01,17.0,933.0,909.0,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,House,4,2020-03-01,5.0,1226.0,1203.0,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,House,5+,2020-03-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515302,Room or Boarding House,1,2020-03-01,,,,Ponsonby East,Auckland City,Auckland,Ponsonby/Freemans Bay
515410,Flat or Apartment,1,2019-12-01,6.0,432.0,430.0,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,Flat or Apartment,2,2019-12-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,Flat or Apartment,3,2019-12-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,Flat or Apartment,4,2019-12-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,House,1,2019-12-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,House,2,2019-12-01,7.0,784.0,776.0,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,House,3,2019-12-01,5.0,869.0,863.0,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,House,4,2019-12-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,House,5+,2019-12-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,Room or Boarding House,1,2019-12-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,Flat or Apartment,1,2020-03-01,6.0,432.0,430.0,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,Flat or Apartment,2,2020-03-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,Flat or Apartment,3,2020-03-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,Flat or Apartment,4,2020-03-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,House,1,2020-03-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,House,2,2020-03-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,House,3,2020-03-01,9.0,889.0,852.0,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,House,4,2020-03-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,House,5+,2020-03-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515410,Room or Boarding House,1,2020-03-01,,,,Grey Lynn West,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,Flat or Apartment,1,2019-12-01,12.0,577.0,572.0,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,Flat or Apartment,2,2019-12-01,12.0,699.0,692.0,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,Flat or Apartment,3,2019-12-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,Flat or Apartment,4,2019-12-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,House,1,2019-12-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,House,2,2019-12-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,House,3,2019-12-01,8.0,895.0,857.0,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,House,4,2019-12-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,House,5+,2019-12-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,Room or Boarding House,1,2019-12-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,Flat or Apartment,1,2020-03-01,13.0,519.0,515.0,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,Flat or Apartment,2,2020-03-01,15.0,698.0,677.0,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,Flat or Apartment,3,2020-03-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,Flat or Apartment,4,2020-03-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,House,1,2020-03-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,House,2,2020-03-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,House,3,2020-03-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,House,4,2020-03-01,5.0,972.0,965.0,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,House,5+,2020-03-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515420,Room or Boarding House,1,2020-03-01,,,,Grey Lynn East,Auckland City,Auckland,Grey Lynn/Arch Hill
515431,Flat or Apartment,1,2019-12-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,Flat or Apartment,2,2019-12-01,7.0,572.0,564.0,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,Flat or Apartment,3,2019-12-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,Flat or Apartment,4,2019-12-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,House,1,2019-12-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,House,2,2019-12-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,House,3,2019-12-01,8.0,1180.0,1040.0,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,House,4,2019-12-01,5.0,929.0,782.0,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,House,5+,2019-12-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,Room or Boarding House,1,2019-12-01,29.0,271.0,269.0,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,Flat or Apartment,1,2020-03-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,Flat or Apartment,2,2020-03-01,5.0,758.0,751.0,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,Flat or Apartment,3,2020-03-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,Flat or Apartment,4,2020-03-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,House,1,2020-03-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,House,2,2020-03-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,House,3,2020-03-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,House,4,2020-03-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,House,5+,2020-03-01,,,,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515431,Room or Boarding House,1,2020-03-01,25.0,271.0,268.0,Surrey Crescent,Auckland City,Auckland,Westmere/Surrey Crescent
515432,Flat or Apartment,1,2019-12-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,Flat or Apartment,2,2019-12-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,Flat or Apartment,3,2019-12-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,House,1,2019-12-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,House,2,2019-12-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,House,3,2019-12-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,House,4,2019-12-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,Flat or Apartment,1,2020-03-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,Flat or Apartment,2,2020-03-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,Flat or Apartment,3,2020-03-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,House,1,2020-03-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,House,2,2020-03-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,House,3,2020-03-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515432,House,4,2020-03-01,,,,St Lukes North,Auckland City,Auckland,Western Springs/Morningside
515500,Flat or Apartment,1,2019-12-01,10.0,452.0,450.0,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,Flat or Apartment,2,2019-12-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,Flat or Apartment,3,2019-12-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,House,1,2019-12-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,House,2,2019-12-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,House,3,2019-12-01,7.0,753.0,747.0,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,House,4,2019-12-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,House,5+,2019-12-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,Room or Boarding House,1,2019-12-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,Flat or Apartment,1,2020-03-01,5.0,434.0,425.0,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,Flat or Apartment,2,2020-03-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,Flat or Apartment,3,2020-03-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,House,1,2020-03-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,House,2,2020-03-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,House,3,2020-03-01,5.0,829.0,823.0,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,House,4,2020-03-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,House,5+,2020-03-01,,,,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515500,Room or Boarding House,1,2020-03-01,9.0,311.0,309.0,Arch Hill,Auckland City,Auckland,Grey Lynn/Arch Hill
515600,Flat or Apartment,1,2019-12-01,33.0,383.0,371.0,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,Flat or Apartment,2,2019-12-01,33.0,581.0,577.0,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,Flat or Apartment,3,2019-12-01,5.0,735.0,732.0,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,Flat or Apartment,4,2019-12-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,House,1,2019-12-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,House,2,2019-12-01,5.0,607.0,601.0,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,House,3,2019-12-01,5.0,758.0,756.0,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,House,4,2019-12-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,House,5+,2019-12-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,Room or Boarding House,1,2019-12-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,Flat or Apartment,1,2020-03-01,31.0,410.0,400.0,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,Flat or Apartment,2,2020-03-01,47.0,604.0,592.0,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,Flat or Apartment,3,2020-03-01,5.0,845.0,826.0,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,Flat or Apartment,4,2020-03-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,House,1,2020-03-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,House,2,2020-03-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,House,3,2020-03-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,House,4,2020-03-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,House,5+,2020-03-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515600,Room or Boarding House,1,2020-03-01,,,,Eden Terrace,Auckland City,Auckland,Eden Terrace
515700,Flat or Apartment,1,2019-12-01,7.0,499.0,493.0,Epsom North,Auckland City,Auckland,Epsom
515700,Flat or Apartment,2,2019-12-01,6.0,563.0,559.0,Epsom North,Auckland City,Auckland,Epsom
515700,Flat or Apartment,3,2019-12-01,,,,Epsom North,Auckland City,Auckland,Epsom
515700,House,1,2019-12-01,,,,Epsom North,Auckland City,Auckland,Epsom
515700,House,2,2019-12-01,,,,Epsom North,Auckland City,Auckland,Epsom
515700,House,3,2019-12-01,,,,Epsom North,Auckland City,Auckland,Epsom
515700,House,4,2019-12-01,,,,Epsom North,Auckland City,Auckland,Epsom
515700,House,5+,2019-12-01,,,,Epsom North,Auckland City,Auckland,Epsom
515700,Room or Boarding House,1,2019-12-01,20.0,248.0,245.0,Epsom North,Auckland City,Auckland,Epsom
515700,Flat or Apartment,1,2020-03-01,,,,Epsom North,Auckland City,Auckland,Epsom
515700,Flat or Apartment,2,2020-03-01,12.0,651.0,631.0,Epsom North,Auckland City,Auckland,Epsom
515700,Flat or Apartment,3,2020-03-01,,,,Epsom North,Auckland City,Auckland,Epsom
515700,House,1,2020-03-01,,,,Epsom North,Auckland City,Auckland,Epsom
515700,House,2,2020-03-01,,,,Epsom North,Auckland City,Auckland,Epsom
515700,House,3,2020-03-01,5.0,740.0,724.0,Epsom North,Auckland City,Auckland,Epsom
515700,House,4,2020-03-01,5.0,1022.0,997.0,Epsom North,Auckland City,Auckland,Epsom
515700,House,5+,2020-03-01,,,,Epsom North,Auckland City,Auckland,Epsom
515700,Room or Boarding House,1,2020-03-01,11.0,304.0,290.0,Epsom North,Auckland City,Auckland,Epsom
515801,Flat or Apartment,1,2019-12-01,6.0,375.0,371.0,Epsom Central,Auckland City,Auckland,Epsom
515801,Flat or Apartment,2,2019-12-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,Flat or Apartment,3,2019-12-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,Flat or Apartment,4,2019-12-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,House,1,2019-12-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,House,2,2019-12-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,House,3,2019-12-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,House,4,2019-12-01,5.0,861.0,858.0,Epsom Central,Auckland City,Auckland,Epsom
515801,House,5+,2019-12-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,Room or Boarding House,1,2019-12-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,Flat or Apartment,1,2020-03-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,Flat or Apartment,2,2020-03-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,Flat or Apartment,3,2020-03-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,Flat or Apartment,4,2020-03-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,House,1,2020-03-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,House,2,2020-03-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,House,3,2020-03-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,House,4,2020-03-01,7.0,907.0,898.0,Epsom Central,Auckland City,Auckland,Epsom
515801,House,5+,2020-03-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515801,Room or Boarding House,1,2020-03-01,,,,Epsom Central,Auckland City,Auckland,Epsom
515802,Flat or Apartment,1,2019-12-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,Flat or Apartment,2,2019-12-01,5.0,572.0,567.0,Epsom South,Auckland City,Auckland,Epsom
515802,Flat or Apartment,3,2019-12-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,House,1,2019-12-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,House,2,2019-12-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,House,3,2019-12-01,7.0,829.0,828.0,Epsom South,Auckland City,Auckland,Epsom
515802,House,4,2019-12-01,8.0,1042.0,1026.0,Epsom South,Auckland City,Auckland,Epsom
515802,House,5+,2019-12-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,Room or Boarding House,1,2019-12-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,Flat or Apartment,1,2020-03-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,Flat or Apartment,2,2020-03-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,Flat or Apartment,3,2020-03-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,House,1,2020-03-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,House,2,2020-03-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,House,3,2020-03-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,House,4,2020-03-01,6.0,968.0,961.0,Epsom South,Auckland City,Auckland,Epsom
515802,House,5+,2020-03-01,,,,Epsom South,Auckland City,Auckland,Epsom
515802,Room or Boarding House,1,2020-03-01,,,,Epsom South,Auckland City,Auckland,Epsom
515901,Flat or Apartment,1,2019-12-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,Flat or Apartment,2,2019-12-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,Flat or Apartment,3,2019-12-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,Flat or Apartment,4,2019-12-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,House,1,2019-12-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,House,2,2019-12-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,House,3,2019-12-01,7.0,889.0,779.0,Parnell East,Auckland City,Auckland,Parnell
515901,House,4,2019-12-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,House,5+,2019-12-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,Room or Boarding House,1,2019-12-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,Room or Boarding House,5+,2019-12-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,Flat or Apartment,1,2020-03-01,7.0,476.0,475.0,Parnell East,Auckland City,Auckland,Parnell
515901,Flat or Apartment,2,2020-03-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,Flat or Apartment,3,2020-03-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,Flat or Apartment,4,2020-03-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,House,1,2020-03-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,House,2,2020-03-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,House,3,2020-03-01,8.0,1002.0,982.0,Parnell East,Auckland City,Auckland,Parnell
515901,House,4,2020-03-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,House,5+,2020-03-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,Room or Boarding House,1,2020-03-01,,,,Parnell East,Auckland City,Auckland,Parnell
515901,Room or Boarding House,5+,2020-03-01,,,,Parnell East,Auckland City,Auckland,Parnell
515902,Flat or Apartment,1,2019-12-01,20.0,490.0,482.0,Parnell West,Auckland City,Auckland,Parnell
515902,Flat or Apartment,2,2019-12-01,19.0,689.0,673.0,Parnell West,Auckland City,Auckland,Parnell
515902,Flat or Apartment,3,2019-12-01,6.0,878.0,864.0,Parnell West,Auckland City,Auckland,Parnell
515902,Flat or Apartment,4,2019-12-01,,,,Parnell West,Auckland City,Auckland,Parnell
