origin,destination,time,distance
Otahuhu,Central West,10024.0,14.17
Otahuhu,Chatswood/Birkenhead/Northcote Point,13855.0,21.15
Otahuhu,Dannemora,5889.0,8.336
Otahuhu,Devonport,18903.0,28.292
Otahuhu,East Coast Bays,17176.0,25.848
Otahuhu,Eden Terrace,9205.0,13.019
Otahuhu,Ellerslie,5123.0,7.243
Otahuhu,Epsom,7281.0,10.302
Otahuhu,Glen Eden,16239.0,22.965
Otahuhu,Glen Innes/Pt England/Wai O Taiki,6539.0,9.245
Otahuhu,Glendene,15583.0,22.038
Otahuhu,Glendhu/Glenfield,16523.0,24.928
Otahuhu,Greenhithe/Unsworth Heights,19113.0,28.591
Otahuhu,Grey Lynn/Arch Hill,10507.0,14.84
Otahuhu,Gulf Harbour,,
Otahuhu,Half Moon Bay/Farm Cove,6863.0,9.71
Otahuhu,Henderson,17909.0,25.327
Otahuhu,Herne Bay/St Marys,11429.0,16.163
Otahuhu,Highland Park,7957.0,11.257
Otahuhu,Hillcrest/Northcote,14655.0,22.281
Otahuhu,Hillsborough,7767.0,10.989
Otahuhu,Howick,9144.0,12.943
Otahuhu,Kelston,14343.0,20.281
Otahuhu,Kingsland,9793.0,13.85
Otahuhu,Kohimarama,8256.0,11.677
Otahuhu,Lynfield,10509.0,14.872
Otahuhu,Mangere,3985.0,5.639
Otahuhu,Mangere Bridge/Airport,4398.0,6.22
Otahuhu,Mangere East,2526.0,3.575
Otahuhu,Manukau Central,5003.0,7.072
Otahuhu,Manukau Heights and Manurewa Heights,6658.0,9.422
Otahuhu,Manurewa North,8054.0,11.398
Otahuhu,Maraetai/Clevedon,14449.0,20.457
Otahuhu,Massey/Royal Heights,18926.0,26.759
Otahuhu,Meadowbank,7513.0,10.63
Otahuhu,Mission Bay/Orakei,9011.0,12.741
Otahuhu,Mt Albert/Owairaka,10694.0,15.128
Otahuhu,Mt Eden,8708.0,12.316
Otahuhu,Mt Roskill/Wesley,9128.0,12.906
Otahuhu,Mt Wellington,4653.0,6.577
Otahuhu,Mt Wellington North,4901.0,6.928
Otahuhu,New Lynn,13249.0,18.734
Otahuhu,Newmarket,7599.0,10.75
Otahuhu,Newton/Grafton,9199.0,13.012
Otahuhu,North Harbour/Pine Hill,20334.0,30.318
Otahuhu,Onehunga/Oranga/Te Papapa,5313.0,7.516
Otahuhu,Orewa/Whangaparaoa,,
Otahuhu,Otahuhu,0.0,0.0
Otahuhu,Otara,3803.0,5.383
Otahuhu,Pakuranga,5712.0,8.078
Otahuhu,Panmure,4680.0,6.615
Otahuhu,Papakura/Drury/Karaka,12792.0,18.105
Otahuhu,Papatoetoe North,2489.0,3.525
Otahuhu,Papatoetoe South,3373.0,4.777
Otahuhu,Papatoetoe West,4128.0,5.846
Otahuhu,Parnell,9198.0,13.013
Otahuhu,Penrose/Mt Wellington South,3416.0,4.831
Otahuhu,Ponsonby/Freemans Bay,10742.0,15.189
Otahuhu,Pt Chevalier,12421.0,17.567
Otahuhu,Pukekohe/Tuakau,25867.0,36.617
Otahuhu,Ranui,19844.0,28.06
Otahuhu,Remuera,7287.0,10.308
Otahuhu,Remuera South/Meadowbank South,6480.0,9.167
Otahuhu,Rewiti/Kumeu/Riverhead,,
Otahuhu,Rothesay/Murrays/Mairangi Bays,20512.0,30.572
Otahuhu,Royal Oak/One Tree Hill,6353.0,8.989
Otahuhu,Rural Franklin,26583.0,37.63
Otahuhu,St Helliers/Glendowie,8286.0,11.716
Otahuhu,St Johns,6414.0,9.069
Otahuhu,St Lukes/Sandringham,9706.0,13.727
Otahuhu,Sunnynook/Westlake,17032.0,25.644
Otahuhu,Takanini/Ardmore,11168.0,15.8
Otahuhu,Takapuna,16221.0,24.493
Otahuhu,Te Atatu,16765.0,23.706
Otahuhu,Te Atatu Peninsula,17825.0,25.2
Otahuhu,Three Kings,8409.0,11.896
Otahuhu,Titirangi,15588.0,22.067
Otahuhu,Torbay,23714.0,35.101
Otahuhu,Waiheke Island,14013.0,33.527
Otahuhu,Wairau Park/Glenfield North,17018.0,25.621
Otahuhu,Waiuku,,
Otahuhu,Waterview/Avondale Heights,12004.0,16.979
Otahuhu,Wattle Downs/Conifer Grove,9787.0,13.854
Otahuhu,Wellsford/Warkworth/Helensville,,
Otahuhu,West Harbour,22126.0,31.291
Otahuhu,Western Beaches/Rural,23189.0,32.807
Otahuhu,Western Springs/Morningside,10538.0,14.909
Otahuhu,Westmere/Surrey Crescent,11721.0,16.576
Otahuhu,Weymouth,9016.0,12.752
Otara,Albany,25900.0,38.202
Otara,Avondale,16166.0,22.878
Otara,Balmoral,12064.0,17.075
Otara,Beachhaven/Birkdale,19717.0,29.452
Otara,Blockhouse Bay/New Windsor,15740.0,22.287
Otara,Botony Downs,5359.0,7.585
Otara,Browns Bay,25209.0,37.224
Otara,Bucklands Beach,8587.0,12.151
Otara,Central East,13272.0,18.769
Otara,Central West,13509.0,19.106
Otara,Chatswood/Birkenhead/Northcote Point,17214.0,25.908
Otara,Dannemora,2998.0,4.246
Otara,Devonport,22387.0,33.228
Otara,East Coast Bays,20660.0,30.784
Otara,Eden Terrace,12690.0,17.955
Otara,Ellerslie,8608.0,12.179
Otara,Epsom,10766.0,15.238
Otara,Glen Eden,19723.0,27.901
Otara,Glen Innes/Pt England/Wai O Taiki,9381.0,13.273
Otara,Glendene,19068.0,26.974
Otara,Glendhu/Glenfield,20007.0,29.864
Otara,Greenhithe/Unsworth Heights,22597.0,33.527
Otara,Grey Lynn/Arch Hill,13991.0,19.776
Otara,Gulf Harbour,,
Otara,Half Moon Bay/Farm Cove,6278.0,8.887
Otara,Henderson,21394.0,30.263
Otara,Herne Bay/St Marys,14917.0,21.1
Otara,Highland Park,6888.0,9.746
Otara,Hillcrest/Northcote,18140.0,27.217
Otara,Hillsborough,11243.0,15.921
Otara,Howick,7108.0,10.062
Otara,Kelston,17828.0,25.217
Otara,Kingsland,13278.0,18.786
Otara,Kohimarama,11090.0,15.697
Otara,Lynfield,13985.0,19.804
Otara,Mangere,6393.0,9.055
Otara,Mangere Bridge/Airport,7311.0,10.353
Otara,Mangere East,4786.0,6.776
Otara,Manukau Central,2636.0,3.719
Otara,Manukau Heights and Manurewa Heights,3319.0,4.69
Otara,Manurewa North,5686.0,8.045
Otara,Maraetai/Clevedon,11145.0,15.78
Otara,Massey/Royal Heights,22411.0,31.695
Otara,Meadowbank,11062.0,15.657
Otara,Mission Bay/Orakei,11945.0,16.902
Otara,Mt Albert/Owairaka,14179.0,20.064
Otara,Mt Eden,12193.0,17.252
Otara,Mt Roskill/Wesley,12613.0,17.842
Otara,Mt Wellington,8312.0,11.763
Otara,Mt Wellington North,8395.0,11.883
Otara,New Lynn,16734.0,23.67
Otara,Newmarket,11084.0,15.686
Otara,Newton/Grafton,12684.0,17.948
Otara,North Harbour/Pine Hill,,
Otara,Onehunga/Oranga/Te Papapa,8798.0,12.452
Otara,Orewa/Whangaparaoa,,
Otara,Otahuhu,3803.0,5.383
Otara,Otara,0.0,0.0
Otara,Pakuranga,5409.0,7.656
Otara,Panmure,7213.0,10.207
Otara,Papakura/Drury/Karaka,10425.0,14.752
Otara,Papatoetoe North,2283.0,3.234
Otara,Papatoetoe South,2507.0,3.55
Otara,Papatoetoe West,3769.0,5.329
Otara,Parnell,12682.0,17.949
Otara,Penrose/Mt Wellington South,6901.0,9.767
Otara,Ponsonby/Freemans Bay,14227.0,20.125
Otara,Pt Chevalier,15905.0,22.503
Otara,Pukekohe/Tuakau,23500.0,33.264
Otara,Ranui,,
Otara,Remuera,10771.0,15.244
Otara,Remuera South/Meadowbank South,9965.0,14.103
Otara,Rewiti/Kumeu/Riverhead,,
Otara,Rothesay/Murrays/Mairangi Bays,,
Otara,Royal Oak/One Tree Hill,9838.0,13.925
Otara,Rural Franklin,24216.0,34.277
Otara,St Helliers/Glendowie,11128.0,15.744
Otara,St Johns,9518.0,13.469
Otara,St Lukes/Sandringham,13191.0,18.663
Otara,Sunnynook/Westlake,20517.0,30.58
Otara,Takanini/Ardmore,8442.0,11.931
Otara,Takapuna,19705.0,29.429
Otara,Te Atatu,20250.0,28.642
Otara,Te Atatu Peninsula,21310.0,30.136
Otara,Three Kings,11894.0,16.832
Otara,Titirangi,19064.0,26.999
Otara,Torbay,27199.0,40.037
Otara,Waiheke Island,13428.0,32.704
Otara,Wairau Park/Glenfield North,20503.0,30.557
Otara,Waiuku,,
Otara,Waterview/Avondale Heights,15488.0,21.915
Otara,Wattle Downs/Conifer Grove,7420.0,10.501
Otara,Wellsford/Warkworth/Helensville,,
Otara,West Harbour,,
Otara,Western Beaches/Rural,,
Otara,Western Springs/Morningside,14023.0,19.845
Otara,Westmere/Surrey Crescent,15206.0,21.512
Otara,Weymouth,7683.0,10.856
Pakuranga,Albany,22920.0,33.993
Pakuranga,Avondale,14200.0,20.099
Pakuranga,Balmoral,9513.0,13.469
Pakuranga,Beachhaven/Birkdale,16737.0,25.243
Pakuranga,Blockhouse Bay/New Windsor,13712.0,19.403
Pakuranga,Botony Downs,3983.0,5.643
Pakuranga,Browns Bay,22252.0,33.046
Pakuranga,Bucklands Beach,4306.0,6.097
Pakuranga,Central East,10293.0,14.56
Pakuranga,Central West,10529.0,14.897
Pakuranga,Chatswood/Birkenhead/Northcote Point,14235.0,21.699
Pakuranga,Dannemora,4298.0,6.082
Pakuranga,Devonport,19408.0,29.019
Pakuranga,East Coast Bays,17681.0,26.575
Pakuranga,Eden Terrace,9918.0,14.04
Pakuranga,Ellerslie,5189.0,7.348
Pakuranga,Epsom,8086.0,11.452
Pakuranga,Glen Eden,17757.0,25.122
Pakuranga,Glen Innes/Pt England/Wai O Taiki,4487.0,6.349
Pakuranga,Glendene,17102.0,24.195
Pakuranga,Glendhu/Glenfield,17028.0,25.655
Pakuranga,Greenhithe/Unsworth Heights,19618.0,29.318
Pakuranga,Grey Lynn/Arch Hill,11064.0,15.655
Pakuranga,Gulf Harbour,,
Pakuranga,Half Moon Bay/Farm Cove,1696.0,2.402
Pakuranga,Henderson,19428.0,27.484
Pakuranga,Herne Bay/St Marys,11934.0,16.89
Pakuranga,Highland Park,2790.0,3.949
Pakuranga,Hillcrest/Northcote,15160.0,23.008
Pakuranga,Hillsborough,9612.0,13.603
Pakuranga,Howick,4609.0,6.525
Pakuranga,Kelston,15862.0,22.438
Pakuranga,Kingsland,10598.0,15.0
Pakuranga,Kohimarama,6196.0,8.773
Pakuranga,Lynfield,12053.0,17.06
Pakuranga,Mangere,9602.0,13.588
Pakuranga,Mangere Bridge/Airport,9835.0,13.925
Pakuranga,Mangere East,8143.0,11.524
Pakuranga,Manukau Central,7698.0,10.884
Pakuranga,Manukau Heights and Manurewa Heights,8470.0,11.981
Pakuranga,Manurewa North,10749.0,15.21
Pakuranga,Maraetai/Clevedon,12743.0,18.05
Pakuranga,Massey/Royal Heights,19799.0,28.0
Pakuranga,Meadowbank,6169.0,8.733
Pakuranga,Mission Bay/Orakei,7052.0,9.978
Pakuranga,Mt Albert/Owairaka,11971.0,16.945
Pakuranga,Mt Eden,9513.0,13.466
Pakuranga,Mt Roskill/Wesley,10647.0,15.063
Pakuranga,Mt Wellington,4234.0,5.995
Pakuranga,Mt Wellington North,3502.0,4.959
Pakuranga,New Lynn,14768.0,20.891
Pakuranga,Newmarket,8022.0,11.359
Pakuranga,Newton/Grafton,9704.0,13.739
Pakuranga,North Harbour/Pine Hill,20839.0,31.045
Pakuranga,Onehunga/Oranga/Te Papapa,6832.0,9.673
Pakuranga,Orewa/Whangaparaoa,,
Pakuranga,Otahuhu,5713.0,8.078
Pakuranga,Otara,5409.0,7.656
Pakuranga,Pakuranga,0.0,0.0
Pakuranga,Panmure,2319.0,3.283
Pakuranga,Papakura/Drury/Karaka,15487.0,21.917
Pakuranga,Papatoetoe North,7078.0,10.018
Pakuranga,Papatoetoe South,7504.0,10.62
Pakuranga,Papatoetoe West,8563.0,12.113
Pakuranga,Parnell,9801.0,13.873
Pakuranga,Penrose/Mt Wellington South,3824.0,5.414
Pakuranga,Ponsonby/Freemans Bay,11247.0,15.916
Pakuranga,Pt Chevalier,13298.0,18.813
Pakuranga,Pukekohe/Tuakau,,
Pakuranga,Ranui,20717.0,29.301
Pakuranga,Remuera,7145.0,10.116
Pakuranga,Remuera South/Meadowbank South,5233.0,7.407
Pakuranga,Rewiti/Kumeu/Riverhead,,
Pakuranga,Rothesay/Murrays/Mairangi Bays,21017.0,31.299
Pakuranga,Royal Oak/One Tree Hill,7816.0,11.06
Pakuranga,Rural Franklin,,
Pakuranga,St Helliers/Glendowie,6234.0,8.82
Pakuranga,St Johns,4624.0,6.545
Pakuranga,St Lukes/Sandringham,10510.0,14.877
Pakuranga,Sunnynook/Westlake,17588.0,26.472
Pakuranga,Takanini/Ardmore,13504.0,19.096
Pakuranga,Takapuna,16726.0,25.22
Pakuranga,Te Atatu,17638.0,24.947
Pakuranga,Te Atatu Peninsula,18703.0,26.447
Pakuranga,Three Kings,9928.0,14.053
Pakuranga,Titirangi,17333.0,24.532
Pakuranga,Torbay,24219.0,35.828
Pakuranga,Waiheke Island,8846.0,26.219
Pakuranga,Wairau Park/Glenfield North,17523.0,26.348
Pakuranga,Waiuku,,
Pakuranga,Waterview/Avondale Heights,13318.0,18.848
Pakuranga,Wattle Downs/Conifer Grove,12482.0,17.666
Pakuranga,Wellsford/Warkworth/Helensville,,
Pakuranga,West Harbour,22999.0,32.532
Pakuranga,Western Beaches/Rural,24688.0,34.936
Pakuranga,Western Springs/Morningside,11343.0,16.059
Pakuranga,Westmere/Surrey Crescent,12226.0,17.303
Pakuranga,Weymouth,12745.0,18.021
Panmure,Albany,20895.0,31.114
Panmure,Avondale,12322.0,17.427
Panmure,Balmoral,7488.0,10.59
Panmure,Beachhaven/Birkdale,14712.0,22.364
Panmure,Blockhouse Bay/New Windsor,12357.0,17.468
Panmure,Botony Downs,5758.0,8.156
Panmure,Browns Bay,20226.0,30.167
Panmure,Bucklands Beach,6081.0,8.61
Panmure,Central East,8267.0,11.681
Panmure,Central West,8591.0,12.142
Panmure,Chatswood/Birkenhead/Northcote Point,12210.0,18.82
Panmure,Dannemora,6090.0,8.612
Panmure,Devonport,17382.0,26.14
Panmure,East Coast Bays,15655.0,23.696
Panmure,Eden Terrace,7980.0,11.285
Panmure,Ellerslie,3164.0,4.469
Panmure,Epsom,6060.0,8.573
Panmure,Glen Eden,16330.0,23.1
Panmure,Glen Innes/Pt England/Wai O Taiki,2224.0,3.147
Panmure,Glendene,15674.0,22.173
Panmure,Glendhu/Glenfield,15003.0,22.776
Panmure,Greenhithe/Unsworth Heights,17592.0,26.439
Panmure,Grey Lynn/Arch Hill,9039.0,12.776
Panmure,Gulf Harbour,,
Panmure,Half Moon Bay/Farm Cove,3470.0,4.915
Panmure,Henderson,17937.0,25.347
Panmure,Herne Bay/St Marys,9909.0,14.011
Panmure,Highland Park,4564.0,6.462
Panmure,Hillcrest/Northcote,13135.0,20.129
Panmure,Hillsborough,8389.0,11.861
Panmure,Howick,6384.0,9.038
Panmure,Kelston,14507.0,20.503
Panmure,Kingsland,8562.0,12.106
Panmure,Kohimarama,3933.0,5.571
Panmure,Lynfield,10709.0,15.142
Panmure,Mangere,8569.0,12.125
Panmure,Mangere Bridge/Airport,8858.0,12.538
Panmure,Mangere East,7110.0,10.061
Panmure,Manukau Central,9502.0,13.435
Panmure,Manukau Heights and Manurewa Heights,10538.0,14.908
Panmure,Manurewa North,12672.0,17.932
Panmure,Maraetai/Clevedon,14543.0,20.596
Panmure,Massey/Royal Heights,17774.0,25.121
Panmure,Meadowbank,3745.0,5.303
Panmure,Mission Bay/Orakei,4788.0,6.776
Panmure,Mt Albert/Owairaka,9946.0,14.066
Panmure,Mt Eden,7488.0,10.587
Panmure,Mt Roskill/Wesley,9303.0,13.145
Panmure,Mt Wellington,2247.0,3.172
Panmure,Mt Wellington North,1476.0,2.08
Panmure,New Lynn,13413.0,18.956
Panmure,Newmarket,5997.0,8.48
Panmure,Newton/Grafton,7679.0,10.86
Panmure,North Harbour/Pine Hill,18813.0,28.166
Panmure,Onehunga/Oranga/Te Papapa,5608.0,7.931
Panmure,Orewa/Whangaparaoa,,
Panmure,Otahuhu,4681.0,6.615
Panmure,Otara,7213.0,10.207
Panmure,Pakuranga,2319.0,3.283
Panmure,Panmure,0.0,0.0
Panmure,Papakura/Drury/Karaka,17411.0,24.639
Panmure,Papatoetoe North,7107.0,10.059
Panmure,Papatoetoe South,7991.0,11.311
Panmure,Papatoetoe West,8746.0,12.38
Panmure,Parnell,7776.0,10.994
Panmure,Penrose/Mt Wellington South,2696.0,3.811
Panmure,Ponsonby/Freemans Bay,9222.0,13.037
Panmure,Pt Chevalier,11277.0,15.94
Panmure,Pukekohe/Tuakau,,
Panmure,Ranui,18692.0,26.422
Panmure,Remuera,5120.0,7.237
Panmure,Remuera South/Meadowbank South,3207.0,4.528
Panmure,Rewiti/Kumeu/Riverhead,25999.0,36.77
Panmure,Rothesay/Murrays/Mairangi Bays,18992.0,28.42
Panmure,Royal Oak/One Tree Hill,6037.0,8.535
Panmure,Rural Franklin,,
Panmure,St Helliers/Glendowie,3971.0,5.618
Panmure,St Johns,2361.0,3.343
Panmure,St Lukes/Sandringham,8485.0,11.998
Panmure,Sunnynook/Westlake,15512.0,23.492
Panmure,Takanini/Ardmore,15588.0,22.047
Panmure,Takapuna,14700.0,22.341
Panmure,Te Atatu,15613.0,22.068
Panmure,Te Atatu Peninsula,16673.0,23.562
Panmure,Three Kings,8237.0,11.652
Panmure,Titirangi,15978.0,22.597
Panmure,Torbay,22194.0,32.949
Panmure,Waiheke Island,10620.0,28.732
Panmure,Wairau Park/Glenfield North,15498.0,23.469
Panmure,Waiuku,,
Panmure,Waterview/Avondale Heights,11215.0,15.859
Panmure,Wattle Downs/Conifer Grove,14286.0,20.217
Panmure,Wellsford/Warkworth/Helensville,,
Panmure,West Harbour,20974.0,29.653
Panmure,Western Beaches/Rural,23260.0,32.914
Panmure,Western Springs/Morningside,9342.0,13.215
Panmure,Westmere/Surrey Crescent,10201.0,14.424
Panmure,Weymouth,13634.0,19.286
Papakura/Drury/Karaka,Albany,,
Papakura/Drury/Karaka,Avondale,,
Papakura/Drury/Karaka,Balmoral,,
Papakura/Drury/Karaka,Beachhaven/Birkdale,,
Papakura/Drury/Karaka,Blockhouse Bay/New Windsor,,
Papakura/Drury/Karaka,Botony Downs,14796.0,20.945
Papakura/Drury/Karaka,Browns Bay,,
Papakura/Drury/Karaka,Bucklands Beach,18047.0,25.533
Papakura/Drury/Karaka,Central East,,
Papakura/Drury/Karaka,Central West,,
Papakura/Drury/Karaka,Chatswood/Birkenhead/Northcote Point,,
Papakura/Drury/Karaka,Dannemora,12148.0,17.202
Papakura/Drury/Karaka,Devonport,,
Papakura/Drury/Karaka,East Coast Bays,,
Papakura/Drury/Karaka,Eden Terrace,,
Papakura/Drury/Karaka,Ellerslie,17597.0,24.901
Papakura/Drury/Karaka,Epsom,,
Papakura/Drury/Karaka,Glen Eden,,
Papakura/Drury/Karaka,Glen Innes/Pt England/Wai O Taiki,19270.0,27.269
Papakura/Drury/Karaka,Glendene,,
Papakura/Drury/Karaka,Glendhu/Glenfield,,
Papakura/Drury/Karaka,Greenhithe/Unsworth Heights,,
Papakura/Drury/Karaka,Grey Lynn/Arch Hill,,
Papakura/Drury/Karaka,Gulf Harbour,,
Papakura/Drury/Karaka,Half Moon Bay/Farm Cove,16356.0,23.148
Papakura/Drury/Karaka,Henderson,,
Papakura/Drury/Karaka,Herne Bay/St Marys,,
Papakura/Drury/Karaka,Highland Park,16348.0,23.128
Papakura/Drury/Karaka,Hillcrest/Northcote,,
Papakura/Drury/Karaka,Hillsborough,,
Papakura/Drury/Karaka,Howick,16078.0,22.771
Papakura/Drury/Karaka,Kelston,,
Papakura/Drury/Karaka,Kingsland,,
Papakura/Drury/Karaka,Kohimarama,20987.0,29.701
Papakura/Drury/Karaka,Lynfield,,
Papakura/Drury/Karaka,Mangere,14163.0,20.041
Papakura/Drury/Karaka,Mangere Bridge/Airport,15926.0,22.538
Papakura/Drury/Karaka,Mangere East,12556.0,17.762
Papakura/Drury/Karaka,Manukau Central,8161.0,11.551
Papakura/Drury/Karaka,Manukau Heights and Manurewa Heights,7250.0,10.267
Papakura/Drury/Karaka,Manurewa North,6080.0,8.608
Papakura/Drury/Karaka,Maraetai/Clevedon,15180.0,21.503
Papakura/Drury/Karaka,Massey/Royal Heights,,
Papakura/Drury/Karaka,Meadowbank,,
Papakura/Drury/Karaka,Mission Bay/Orakei,,
Papakura/Drury/Karaka,Mt Albert/Owairaka,,
Papakura/Drury/Karaka,Mt Eden,,
Papakura/Drury/Karaka,Mt Roskill/Wesley,,
Papakura/Drury/Karaka,Mt Wellington,17301.0,24.485
Papakura/Drury/Karaka,Mt Wellington North,17632.0,24.952
Papakura/Drury/Karaka,New Lynn,,
Papakura/Drury/Karaka,Newmarket,,
Papakura/Drury/Karaka,Newton/Grafton,,
Papakura/Drury/Karaka,North Harbour/Pine Hill,,
Papakura/Drury/Karaka,Onehunga/Oranga/Te Papapa,17787.0,25.174
Papakura/Drury/Karaka,Orewa/Whangaparaoa,,
Papakura/Drury/Karaka,Otahuhu,12792.0,18.105
Papakura/Drury/Karaka,Otara,10425.0,14.752
Papakura/Drury/Karaka,Pakuranga,15487.0,21.917
Papakura/Drury/Karaka,Panmure,17291.0,24.468
Papakura/Drury/Karaka,Papakura/Drury/Karaka,0.0,0.0
Papakura/Drury/Karaka,Papatoetoe North,10803.0,15.288
Papakura/Drury/Karaka,Papatoetoe South,9816.0,13.89
Papakura/Drury/Karaka,Papatoetoe West,11377.0,16.089
Papakura/Drury/Karaka,Parnell,,
Papakura/Drury/Karaka,Penrose/Mt Wellington South,15890.0,22.489
Papakura/Drury/Karaka,Ponsonby/Freemans Bay,,
Papakura/Drury/Karaka,Pt Chevalier,,
Papakura/Drury/Karaka,Pukekohe/Tuakau,13726.0,19.438
Papakura/Drury/Karaka,Ranui,,
Papakura/Drury/Karaka,Remuera,,
Papakura/Drury/Karaka,Remuera South/Meadowbank South,18954.0,26.825
Papakura/Drury/Karaka,Rewiti/Kumeu/Riverhead,,
Papakura/Drury/Karaka,Rothesay/Murrays/Mairangi Bays,,
Papakura/Drury/Karaka,Royal Oak/One Tree Hill,,
Papakura/Drury/Karaka,Rural Franklin,14442.0,20.451
Papakura/Drury/Karaka,St Helliers/Glendowie,21017.0,29.74
Papakura/Drury/Karaka,St Johns,19145.0,27.093
Papakura/Drury/Karaka,St Lukes/Sandringham,,
Papakura/Drury/Karaka,Sunnynook/Westlake,,
Papakura/Drury/Karaka,Takanini/Ardmore,2780.0,3.936
Papakura/Drury/Karaka,Takapuna,,
Papakura/Drury/Karaka,Te Atatu,,
Papakura/Drury/Karaka,Te Atatu Peninsula,,
Papakura/Drury/Karaka,Three Kings,,
Papakura/Drury/Karaka,Titirangi,,
Papakura/Drury/Karaka,Torbay,,
Papakura/Drury/Karaka,Waiheke Island,23028.0,46.277
Papakura/Drury/Karaka,Wairau Park/Glenfield North,,
Papakura/Drury/Karaka,Waiuku,23298.0,32.999
Papakura/Drury/Karaka,Waterview/Avondale Heights,,
Papakura/Drury/Karaka,Wattle Downs/Conifer Grove,5969.0,8.451
Papakura/Drury/Karaka,Wellsford/Warkworth/Helensville,,
Papakura/Drury/Karaka,West Harbour,,
Papakura/Drury/Karaka,Western Beaches/Rural,,
Papakura/Drury/Karaka,Western Springs/Morningside,,
Papakura/Drury/Karaka,Westmere/Surrey Crescent,,
Papakura/Drury/Karaka,Weymouth,7425.0,10.512
Papatoetoe North,Albany,24586.0,36.344
Papatoetoe North,Avondale,14852.0,21.02
Papatoetoe North,Balmoral,10749.0,15.217
Papatoetoe North,Beachhaven/Birkdale,18403.0,27.594
Papatoetoe North,Blockhouse Bay/New Windsor,14361.0,20.339
Papatoetoe North,Botony Downs,7028.0,9.947
Papatoetoe North,Browns Bay,23917.0,35.397
Papatoetoe North,Bucklands Beach,10255.0,14.513
Papatoetoe North,Central East,11958.0,16.911
Papatoetoe North,Central West,12194.0,17.248
Papatoetoe North,Chatswood/Birkenhead/Northcote Point,15900.0,24.05
Papatoetoe North,Dannemora,4667.0,6.608
Papatoetoe North,Devonport,21073.0,31.37
Papatoetoe North,East Coast Bays,19346.0,28.926
Papatoetoe North,Eden Terrace,11375.0,16.097
Papatoetoe North,Ellerslie,7293.0,10.321
Papatoetoe North,Epsom,9451.0,13.38
Papatoetoe North,Glen Eden,18409.0,26.043
Papatoetoe North,Glen Innes/Pt England/Wai O Taiki,9299.0,13.161
Papatoetoe North,Glendene,17754.0,25.116
Papatoetoe North,Glendhu/Glenfield,18693.0,28.006
Papatoetoe North,Greenhithe/Unsworth Heights,21283.0,31.669
Papatoetoe North,Grey Lynn/Arch Hill,12677.0,17.918
Papatoetoe North,Gulf Harbour,,
Papatoetoe North,Half Moon Bay/Farm Cove,7947.0,11.249
Papatoetoe North,Henderson,20079.0,28.405
Papatoetoe North,Herne Bay/St Marys,13600.0,19.241
Papatoetoe North,Highland Park,8557.0,12.108
Papatoetoe North,Hillcrest/Northcote,16825.0,25.359
Papatoetoe North,Hillsborough,10003.0,14.167
Papatoetoe North,Howick,8777.0,12.424
Papatoetoe North,Kelston,16514.0,23.359
Papatoetoe North,Kingsland,11963.0,16.928
Papatoetoe North,Kohimarama,10684.0,15.121
Papatoetoe North,Lynfield,12679.0,17.95
Papatoetoe North,Mangere,4365.0,6.183
Papatoetoe North,Mangere Bridge/Airport,5997.0,8.495
Papatoetoe North,Mangere East,2758.0,3.904
Papatoetoe North,Manukau Central,3014.0,4.255
Papatoetoe North,Manukau Heights and Manurewa Heights,4669.0,6.605
Papatoetoe North,Manurewa North,6064.0,8.581
Papatoetoe North,Maraetai/Clevedon,12951.0,18.338
Papatoetoe North,Massey/Royal Heights,21096.0,29.837
Papatoetoe North,Meadowbank,9683.0,13.708
Papatoetoe North,Mission Bay/Orakei,11439.0,16.185
Papatoetoe North,Mt Albert/Owairaka,12864.0,18.206
Papatoetoe North,Mt Eden,10879.0,15.394
Papatoetoe North,Mt Roskill/Wesley,11299.0,15.984
Papatoetoe North,Mt Wellington,6998.0,9.905
Papatoetoe North,Mt Wellington North,7328.0,10.372
Papatoetoe North,New Lynn,15420.0,21.812
Papatoetoe North,Newmarket,9770.0,13.828
Papatoetoe North,Newton/Grafton,11370.0,16.09
Papatoetoe North,North Harbour/Pine Hill,22504.0,33.396
Papatoetoe North,Onehunga/Oranga/Te Papapa,7484.0,10.594
Papatoetoe North,Orewa/Whangaparaoa,,
Papatoetoe North,Otahuhu,2489.0,3.525
Papatoetoe North,Otara,2283.0,3.234
Papatoetoe North,Pakuranga,7078.0,10.018
Papatoetoe North,Panmure,7107.0,10.059
Papatoetoe North,Papakura/Drury/Karaka,10803.0,15.288
Papatoetoe North,Papatoetoe North,0.0,0.0
Papatoetoe North,Papatoetoe South,1384.0,1.96
Papatoetoe North,Papatoetoe West,1894.0,2.683
Papatoetoe North,Parnell,11368.0,16.091
Papatoetoe North,Penrose/Mt Wellington South,5587.0,7.909
Papatoetoe North,Ponsonby/Freemans Bay,12912.0,18.267
Papatoetoe North,Pt Chevalier,14591.0,20.645
Papatoetoe North,Pukekohe/Tuakau,23878.0,33.8
Papatoetoe North,Ranui,22014.0,31.138
Papatoetoe North,Remuera,9457.0,13.386
Papatoetoe North,Remuera South/Meadowbank South,8650.0,12.245
Papatoetoe North,Rewiti/Kumeu/Riverhead,,
Papatoetoe North,Rothesay/Murrays/Mairangi Bays,22682.0,33.65
Papatoetoe North,Royal Oak/One Tree Hill,8524.0,12.067
Papatoetoe North,Rural Franklin,24594.0,34.813
