origin,destination,time,distance
Maraetai/Clevedon,Weymouth,1436.0,24.329
Massey/Royal Heights,Albany,929.0,19.912
Massey/Royal Heights,Avondale,996.0,14.751
Massey/Royal Heights,Balmoral,1201.0,21.726
Massey/Royal Heights,Beachhaven/Birkdale,1227.0,20.842
Massey/Royal Heights,Blockhouse Bay/New Windsor,1131.0,14.389
Massey/Royal Heights,Botony Downs,1795.0,35.687
Massey/Royal Heights,Browns Bay,1165.0,22.03
Massey/Royal Heights,Bucklands Beach,1795.0,35.731
Massey/Royal Heights,Central East,898.0,18.35
Massey/Royal Heights,Central West,881.0,17.129
Massey/Royal Heights,Chatswood/Birkenhead/Northcote Point,1197.0,24.287
Massey/Royal Heights,Dannemora,1745.0,35.427
Massey/Royal Heights,Devonport,1501.0,28.26
Massey/Royal Heights,East Coast Bays,1176.0,20.818
Massey/Royal Heights,Eden Terrace,903.0,16.595
Massey/Royal Heights,Ellerslie,1145.0,24.011
Massey/Royal Heights,Epsom,1037.0,19.89
Massey/Royal Heights,Glen Eden,810.0,10.49
Massey/Royal Heights,Glen Innes/Pt England/Wai O Taiki,1438.0,27.929
Massey/Royal Heights,Glendene,641.0,7.744
Massey/Royal Heights,Glendhu/Glenfield,996.0,18.082
Massey/Royal Heights,Greenhithe/Unsworth Heights,731.0,14.879
Massey/Royal Heights,Grey Lynn/Arch Hill,832.0,14.789
Massey/Royal Heights,Gulf Harbour,2663.0,50.574
Massey/Royal Heights,Half Moon Bay/Farm Cove,1529.0,32.196
Massey/Royal Heights,Henderson,645.0,7.311
Massey/Royal Heights,Herne Bay/St Marys,1024.0,18.974
Massey/Royal Heights,Highland Park,1617.0,33.633
Massey/Royal Heights,Hillcrest/Northcote,1191.0,20.228
Massey/Royal Heights,Hillsborough,1406.0,24.405
Massey/Royal Heights,Howick,1811.0,36.559
Massey/Royal Heights,Kelston,840.0,10.461
Massey/Royal Heights,Kingsland,1183.0,19.922
Massey/Royal Heights,Kohimarama,1455.0,25.924
Massey/Royal Heights,Lynfield,1317.0,16.719
Massey/Royal Heights,Mangere,1706.0,30.545
Massey/Royal Heights,Mangere Bridge/Airport,1585.0,29.441
Massey/Royal Heights,Mangere East,1676.0,32.4
Massey/Royal Heights,Manukau Central,1606.0,36.161
Massey/Royal Heights,Manukau Heights and Manurewa Heights,1656.0,37.632
Massey/Royal Heights,Manurewa North,1842.0,41.366
Massey/Royal Heights,Maraetai/Clevedon,2346.0,47.953
Massey/Royal Heights,Massey/Royal Heights,0.0,0.0
Massey/Royal Heights,Meadowbank,1268.0,24.607
Massey/Royal Heights,Mission Bay/Orakei,1347.0,24.147
Massey/Royal Heights,Mt Albert/Owairaka,1067.0,15.607
Massey/Royal Heights,Mt Eden,1105.0,20.421
Massey/Royal Heights,Mt Roskill/Wesley,1307.0,16.971
Massey/Royal Heights,Mt Wellington,1251.0,25.455
Massey/Royal Heights,Mt Wellington North,1232.0,25.507
Massey/Royal Heights,New Lynn,884.0,11.593
Massey/Royal Heights,Newmarket,959.0,18.666
Massey/Royal Heights,Newton/Grafton,901.0,16.471
Massey/Royal Heights,North Harbour/Pine Hill,964.0,19.495
Massey/Royal Heights,Onehunga/Oranga/Te Papapa,1331.0,24.869
Massey/Royal Heights,Orewa/Whangaparaoa,,
Massey/Royal Heights,Otahuhu,1349.0,29.977
Massey/Royal Heights,Otara,1547.0,34.039
Massey/Royal Heights,Pakuranga,1370.0,29.779
Massey/Royal Heights,Panmure,1381.0,27.392
Massey/Royal Heights,Papakura/Drury/Karaka,2063.0,47.876
Massey/Royal Heights,Papatoetoe North,1473.0,33.148
Massey/Royal Heights,Papatoetoe South,1552.0,33.913
Massey/Royal Heights,Papatoetoe West,1685.0,35.717
Massey/Royal Heights,Parnell,986.0,19.767
Massey/Royal Heights,Penrose/Mt Wellington South,1200.0,26.347
Massey/Royal Heights,Ponsonby/Freemans Bay,948.0,16.985
Massey/Royal Heights,Pt Chevalier,575.0,11.68
Massey/Royal Heights,Pukekohe/Tuakau,2761.0,65.913
Massey/Royal Heights,Ranui,381.0,4.626
Massey/Royal Heights,Remuera,1039.0,21.256
Massey/Royal Heights,Remuera South/Meadowbank South,1180.0,23.621
Massey/Royal Heights,Rewiti/Kumeu/Riverhead,670.0,12.096
Massey/Royal Heights,Rothesay/Murrays/Mairangi Bays,1090.0,19.592
Massey/Royal Heights,Royal Oak/One Tree Hill,1338.0,22.651
Massey/Royal Heights,Rural Franklin,2746.0,65.985
Massey/Royal Heights,St Helliers/Glendowie,1553.0,28.443
Massey/Royal Heights,St Johns,1297.0,25.779
Massey/Royal Heights,St Lukes/Sandringham,1315.0,23.199
Massey/Royal Heights,Sunnynook/Westlake,1029.0,20.222
Massey/Royal Heights,Takanini/Ardmore,1964.0,44.368
Massey/Royal Heights,Takapuna,1181.0,24.294
Massey/Royal Heights,Te Atatu,394.0,5.058
Massey/Royal Heights,Te Atatu Peninsula,711.0,8.547
Massey/Royal Heights,Three Kings,1300.0,22.81
Massey/Royal Heights,Titirangi,1126.0,14.33
Massey/Royal Heights,Torbay,1243.0,23.769
Massey/Royal Heights,Waiheke Island,4327.0,56.084
Massey/Royal Heights,Wairau Park/Glenfield North,896.0,16.846
Massey/Royal Heights,Waiuku,3565.0,77.698
Massey/Royal Heights,Waterview/Avondale Heights,641.0,12.458
Massey/Royal Heights,Wattle Downs/Conifer Grove,1959.0,44.255
Massey/Royal Heights,Wellsford/Warkworth/Helensville,3187.0,65.334
Massey/Royal Heights,West Harbour,373.0,4.838
Massey/Royal Heights,Western Beaches/Rural,843.0,12.681
Massey/Royal Heights,Western Springs/Morningside,817.0,15.229
Massey/Royal Heights,Westmere/Surrey Crescent,751.0,14.347
Massey/Royal Heights,Weymouth,2002.0,44.57
Meadowbank,Albany,1327.0,27.114
Meadowbank,Avondale,1074.0,17.138
Meadowbank,Balmoral,766.0,8.61
Meadowbank,Beachhaven/Birkdale,1332.0,20.901
Meadowbank,Blockhouse Bay/New Windsor,1258.0,19.131
Meadowbank,Botony Downs,1108.0,15.555
Meadowbank,Browns Bay,1563.0,29.232
Meadowbank,Bucklands Beach,1047.0,14.847
Meadowbank,Central East,717.0,10.5
Meadowbank,Central West,746.0,10.383
Meadowbank,Chatswood/Birkenhead/Northcote Point,1067.0,17.708
Meadowbank,Dannemora,1058.0,15.295
Meadowbank,Devonport,1436.0,22.891
Meadowbank,East Coast Bays,1329.0,22.033
Meadowbank,Eden Terrace,666.0,8.936
Meadowbank,Ellerslie,444.0,4.596
Meadowbank,Epsom,586.0,6.677
Meadowbank,Glen Eden,1578.0,23.581
Meadowbank,Glen Innes/Pt England/Wai O Taiki,376.0,4.916
Meadowbank,Glendene,1418.0,23.669
Meadowbank,Glendhu/Glenfield,1327.0,21.191
Meadowbank,Greenhithe/Unsworth Heights,1293.0,26.267
Meadowbank,Grey Lynn/Arch Hill,916.0,11.798
Meadowbank,Gulf Harbour,3062.0,57.776
Meadowbank,Half Moon Bay/Farm Cove,781.0,11.312
Meadowbank,Henderson,1498.0,23.93
Meadowbank,Herne Bay/St Marys,901.0,12.394
Meadowbank,Highland Park,869.0,12.749
Meadowbank,Hillcrest/Northcote,1186.0,20.157
Meadowbank,Hillsborough,908.0,10.843
Meadowbank,Howick,1063.0,15.675
Meadowbank,Kelston,1402.0,20.861
Meadowbank,Kingsland,831.0,10.658
Meadowbank,Kohimarama,361.0,4.048
Meadowbank,Lynfield,1139.0,13.272
Meadowbank,Mangere,1160.0,16.145
Meadowbank,Mangere Bridge/Airport,1039.0,15.041
Meadowbank,Mangere East,1098.0,15.618
Meadowbank,Manukau Central,1029.0,19.379
Meadowbank,Manukau Heights and Manurewa Heights,1079.0,20.85
Meadowbank,Manurewa North,1265.0,24.584
Meadowbank,Maraetai/Clevedon,1737.0,26.279
Meadowbank,Massey/Royal Heights,1266.0,24.152
Meadowbank,Meadowbank,0.0,0.0
Meadowbank,Mission Bay/Orakei,514.0,5.473
Meadowbank,Mt Albert/Owairaka,1010.0,13.656
Meadowbank,Mt Eden,791.0,8.513
Meadowbank,Mt Roskill/Wesley,1020.0,11.922
Meadowbank,Mt Wellington,558.0,6.756
Meadowbank,Mt Wellington North,441.0,5.452
Meadowbank,New Lynn,1266.0,19.589
Meadowbank,Newmarket,490.0,5.6
Meadowbank,Newton/Grafton,614.0,8.648
Meadowbank,North Harbour/Pine Hill,1362.0,26.697
Meadowbank,Onehunga/Oranga/Te Papapa,738.0,8.09
Meadowbank,Orewa/Whangaparaoa,,
Meadowbank,Otahuhu,772.0,13.195
Meadowbank,Otara,969.0,17.257
Meadowbank,Pakuranga,680.0,9.647
Meadowbank,Panmure,466.0,6.531
Meadowbank,Papakura/Drury/Karaka,1486.0,31.094
Meadowbank,Papatoetoe North,896.0,16.366
Meadowbank,Papatoetoe South,975.0,17.131
Meadowbank,Papatoetoe West,1108.0,18.935
Meadowbank,Parnell,685.0,8.323
Meadowbank,Penrose/Mt Wellington South,623.0,9.565
Meadowbank,Ponsonby/Freemans Bay,815.0,11.364
Meadowbank,Pt Chevalier,952.0,15.268
Meadowbank,Pukekohe/Tuakau,2184.0,49.131
Meadowbank,Ranui,1453.0,24.989
Meadowbank,Remuera,392.0,4.357
Meadowbank,Remuera South/Meadowbank South,259.0,2.317
Meadowbank,Rewiti/Kumeu/Riverhead,1675.0,34.072
Meadowbank,Rothesay/Murrays/Mairangi Bays,1515.0,26.779
Meadowbank,Royal Oak/One Tree Hill,792.0,8.251
Meadowbank,Rural Franklin,2169.0,49.203
Meadowbank,St Helliers/Glendowie,444.0,4.858
Meadowbank,St Johns,235.0,2.766
Meadowbank,St Lukes/Sandringham,891.0,9.992
Meadowbank,Sunnynook/Westlake,1224.0,21.792
Meadowbank,Takanini/Ardmore,1386.0,27.586
Meadowbank,Takapuna,1116.0,18.925
Meadowbank,Te Atatu,1151.0,20.361
Meadowbank,Te Atatu Peninsula,1335.0,22.035
Meadowbank,Three Kings,864.0,9.694
Meadowbank,Titirangi,1616.0,24.195
Meadowbank,Torbay,1641.0,30.971
Meadowbank,Waiheke Island,3579.0,35.2
Meadowbank,Wairau Park/Glenfield North,1216.0,21.973
Meadowbank,Waiuku,2988.0,60.916
Meadowbank,Waterview/Avondale Heights,950.0,15.702
Meadowbank,Wattle Downs/Conifer Grove,1382.0,27.473
Meadowbank,Wellsford/Warkworth/Helensville,3586.0,72.536
Meadowbank,West Harbour,1501.0,27.977
Meadowbank,Western Beaches/Rural,1915.0,33.044
Meadowbank,Western Springs/Morningside,859.0,11.489
Meadowbank,Westmere/Surrey Crescent,1009.0,13.607
Meadowbank,Weymouth,1425.0,27.788
Mission Bay/Orakei,Albany,1382.0,26.711
Mission Bay/Orakei,Avondale,1120.0,16.706
Mission Bay/Orakei,Balmoral,850.0,10.196
Mission Bay/Orakei,Beachhaven/Birkdale,1387.0,20.498
Mission Bay/Orakei,Blockhouse Bay/New Windsor,1304.0,18.699
Mission Bay/Orakei,Botony Downs,1252.0,16.671
Mission Bay/Orakei,Browns Bay,1618.0,28.829
Mission Bay/Orakei,Bucklands Beach,1191.0,15.963
Mission Bay/Orakei,Central East,699.0,7.76
Mission Bay/Orakei,Central West,749.0,8.259
Mission Bay/Orakei,Chatswood/Birkenhead/Northcote Point,1122.0,17.305
Mission Bay/Orakei,Dannemora,1202.0,16.411
Mission Bay/Orakei,Devonport,1491.0,22.488
Mission Bay/Orakei,East Coast Bays,1384.0,21.63
Mission Bay/Orakei,Eden Terrace,706.0,8.157
Mission Bay/Orakei,Ellerslie,594.0,7.111
Mission Bay/Orakei,Epsom,658.0,7.511
Mission Bay/Orakei,Glen Eden,1654.0,23.155
Mission Bay/Orakei,Glen Innes/Pt England/Wai O Taiki,486.0,5.481
Mission Bay/Orakei,Glendene,1464.0,23.237
Mission Bay/Orakei,Glendhu/Glenfield,1382.0,20.788
Mission Bay/Orakei,Greenhithe/Unsworth Heights,1348.0,25.864
Mission Bay/Orakei,Grey Lynn/Arch Hill,1000.0,13.384
Mission Bay/Orakei,Gulf Harbour,3117.0,57.373
Mission Bay/Orakei,Half Moon Bay/Farm Cove,924.0,12.428
Mission Bay/Orakei,Henderson,1544.0,23.498
Mission Bay/Orakei,Herne Bay/St Marys,909.0,10.191
Mission Bay/Orakei,Highland Park,1013.0,13.865
Mission Bay/Orakei,Hillcrest/Northcote,1241.0,19.754
Mission Bay/Orakei,Hillsborough,993.0,12.429
Mission Bay/Orakei,Howick,1206.0,16.791
Mission Bay/Orakei,Kelston,1448.0,20.429
Mission Bay/Orakei,Kingsland,871.0,9.879
Mission Bay/Orakei,Kohimarama,297.0,3.099
Mission Bay/Orakei,Lynfield,1224.0,14.858
Mission Bay/Orakei,Mangere,1244.0,17.731
Mission Bay/Orakei,Mangere Bridge/Airport,1124.0,16.627
Mission Bay/Orakei,Mangere East,1183.0,17.204
Mission Bay/Orakei,Manukau Central,1113.0,20.965
Mission Bay/Orakei,Manukau Heights and Manurewa Heights,1163.0,22.436
Mission Bay/Orakei,Manurewa North,1349.0,26.17
Mission Bay/Orakei,Maraetai/Clevedon,1881.0,27.395
Mission Bay/Orakei,Massey/Royal Heights,1312.0,23.72
Mission Bay/Orakei,Meadowbank,520.0,5.489
Mission Bay/Orakei,Mission Bay/Orakei,0.0,0.0
Mission Bay/Orakei,Mt Albert/Owairaka,1086.0,14.769
Mission Bay/Orakei,Mt Eden,847.0,9.75
Mission Bay/Orakei,Mt Roskill/Wesley,1113.0,13.39
Mission Bay/Orakei,Mt Wellington,729.0,8.758
Mission Bay/Orakei,Mt Wellington North,612.0,7.454
Mission Bay/Orakei,New Lynn,1312.0,19.157
Mission Bay/Orakei,Newmarket,546.0,6.837
Mission Bay/Orakei,Newton/Grafton,699.0,10.234
Mission Bay/Orakei,North Harbour/Pine Hill,1417.0,26.294
Mission Bay/Orakei,Onehunga/Oranga/Te Papapa,822.0,9.676
Mission Bay/Orakei,Orewa/Whangaparaoa,,
Mission Bay/Orakei,Otahuhu,856.0,14.781
Mission Bay/Orakei,Otara,1054.0,18.843
Mission Bay/Orakei,Pakuranga,824.0,10.763
Mission Bay/Orakei,Panmure,610.0,7.647
Mission Bay/Orakei,Papakura/Drury/Karaka,1571.0,32.68
Mission Bay/Orakei,Papatoetoe North,980.0,17.952
Mission Bay/Orakei,Papatoetoe South,1060.0,18.717
Mission Bay/Orakei,Papatoetoe West,1193.0,20.521
Mission Bay/Orakei,Parnell,523.0,6.33
Mission Bay/Orakei,Penrose/Mt Wellington South,707.0,11.151
Mission Bay/Orakei,Ponsonby/Freemans Bay,916.0,10.078
Mission Bay/Orakei,Pt Chevalier,999.0,14.836
Mission Bay/Orakei,Pukekohe/Tuakau,2268.0,50.717
Mission Bay/Orakei,Ranui,1500.0,24.557
Mission Bay/Orakei,Remuera,373.0,4.652
Mission Bay/Orakei,Remuera South/Meadowbank South,581.0,7.318
Mission Bay/Orakei,Rewiti/Kumeu/Riverhead,1721.0,33.64
Mission Bay/Orakei,Rothesay/Murrays/Mairangi Bays,1570.0,26.376
Mission Bay/Orakei,Royal Oak/One Tree Hill,876.0,9.837
Mission Bay/Orakei,Rural Franklin,2253.0,50.789
Mission Bay/Orakei,St Helliers/Glendowie,487.0,5.299
Mission Bay/Orakei,St Johns,408.0,4.773
Mission Bay/Orakei,St Lukes/Sandringham,975.0,11.578
Mission Bay/Orakei,Sunnynook/Westlake,1279.0,21.389
Mission Bay/Orakei,Takanini/Ardmore,1471.0,29.172
Mission Bay/Orakei,Takapuna,1171.0,18.522
Mission Bay/Orakei,Te Atatu,1197.0,19.929
Mission Bay/Orakei,Te Atatu Peninsula,1382.0,21.603
Mission Bay/Orakei,Three Kings,949.0,11.28
Mission Bay/Orakei,Titirangi,1662.0,23.763
Mission Bay/Orakei,Torbay,1696.0,30.568
Mission Bay/Orakei,Waiheke Island,3723.0,36.316
Mission Bay/Orakei,Wairau Park/Glenfield North,1271.0,21.57
Mission Bay/Orakei,Waiuku,3072.0,62.502
Mission Bay/Orakei,Waterview/Avondale Heights,996.0,15.27
Mission Bay/Orakei,Wattle Downs/Conifer Grove,1466.0,29.059
Mission Bay/Orakei,Wellsford/Warkworth/Helensville,3641.0,72.133
Mission Bay/Orakei,West Harbour,1547.0,27.545
Mission Bay/Orakei,Western Beaches/Rural,1961.0,32.612
Mission Bay/Orakei,Western Springs/Morningside,898.0,10.71
Mission Bay/Orakei,Westmere/Surrey Crescent,1106.0,13.191
Mission Bay/Orakei,Weymouth,1509.0,29.374
Mt Albert/Owairaka,Albany,1192.0,23.226
Mt Albert/Owairaka,Avondale,323.0,3.55
Mt Albert/Owairaka,Balmoral,428.0,4.366
Mt Albert/Owairaka,Beachhaven/Birkdale,1197.0,17.013
Mt Albert/Owairaka,Blockhouse Bay/New Windsor,405.0,4.451
Mt Albert/Owairaka,Botony Downs,1559.0,23.982
Mt Albert/Owairaka,Browns Bay,1428.0,25.344
Mt Albert/Owairaka,Bucklands Beach,1559.0,24.026
Mt Albert/Owairaka,Central East,694.0,9.601
Mt Albert/Owairaka,Central West,677.0,8.38
Mt Albert/Owairaka,Chatswood/Birkenhead/Northcote Point,932.0,13.82
Mt Albert/Owairaka,Dannemora,1509.0,23.722
Mt Albert/Owairaka,Devonport,1301.0,19.003
Mt Albert/Owairaka,East Coast Bays,1194.0,18.145
Mt Albert/Owairaka,Eden Terrace,439.0,5.032
Mt Albert/Owairaka,Ellerslie,897.0,13.098
Mt Albert/Owairaka,Epsom,657.0,7.189
Mt Albert/Owairaka,Glen Eden,729.0,9.285
Mt Albert/Owairaka,Glen Innes/Pt England/Wai O Taiki,1190.0,17.016
Mt Albert/Owairaka,Glendene,694.0,8.547
Mt Albert/Owairaka,Glendhu/Glenfield,1192.0,17.303
Mt Albert/Owairaka,Greenhithe/Unsworth Heights,1196.0,26.043
Mt Albert/Owairaka,Grey Lynn/Arch Hill,582.0,5.911
Mt Albert/Owairaka,Gulf Harbour,2927.0,53.888
Mt Albert/Owairaka,Half Moon Bay/Farm Cove,1293.0,20.491
Mt Albert/Owairaka,Henderson,934.0,12.602
Mt Albert/Owairaka,Herne Bay/St Marys,538.0,7.194
Mt Albert/Owairaka,Highland Park,1381.0,21.928
Mt Albert/Owairaka,Hillcrest/Northcote,1051.0,16.269
Mt Albert/Owairaka,Hillsborough,496.0,7.017
Mt Albert/Owairaka,Howick,1575.0,24.854
Mt Albert/Owairaka,Kelston,553.0,6.565
Mt Albert/Owairaka,Kingsland,413.0,4.396
Mt Albert/Owairaka,Kohimarama,1251.0,17.175
Mt Albert/Owairaka,Lynfield,419.0,4.729
Mt Albert/Owairaka,Mangere,803.0,13.852
Mt Albert/Owairaka,Mangere Bridge/Airport,682.0,12.748
Mt Albert/Owairaka,Mangere East,830.0,16.159
Mt Albert/Owairaka,Manukau Central,1039.0,21.591
Mt Albert/Owairaka,Manukau Heights and Manurewa Heights,1253.0,24.416
Mt Albert/Owairaka,Manurewa North,1325.0,24.602
Mt Albert/Owairaka,Maraetai/Clevedon,2017.0,38.424
Mt Albert/Owairaka,Massey/Royal Heights,703.0,12.824
Mt Albert/Owairaka,Meadowbank,1021.0,13.694
Mt Albert/Owairaka,Mission Bay/Orakei,1143.0,15.398
Mt Albert/Owairaka,Mt Albert/Owairaka,0.0,0.0
Mt Albert/Owairaka,Mt Eden,505.0,5.738
Mt Albert/Owairaka,Mt Roskill/Wesley,328.0,3.63
Mt Albert/Owairaka,Mt Wellington,1004.0,14.542
Mt Albert/Owairaka,Mt Wellington North,984.0,14.594
Mt Albert/Owairaka,New Lynn,480.0,5.927
Mt Albert/Owairaka,Newmarket,650.0,7.5
Mt Albert/Owairaka,Newton/Grafton,534.0,5.91
Mt Albert/Owairaka,North Harbour/Pine Hill,1227.0,22.809
Mt Albert/Owairaka,Onehunga/Oranga/Te Papapa,732.0,7.796
Mt Albert/Owairaka,Orewa/Whangaparaoa,,
Mt Albert/Owairaka,Otahuhu,1007.0,17.184
Mt Albert/Owairaka,Otara,1299.0,23.126
Mt Albert/Owairaka,Pakuranga,1134.0,18.074
Mt Albert/Owairaka,Panmure,1134.0,16.479
Mt Albert/Owairaka,Papakura/Drury/Karaka,1548.0,34.173
Mt Albert/Owairaka,Papatoetoe North,1093.0,21.286
Mt Albert/Owairaka,Papatoetoe South,1139.0,21.315
Mt Albert/Owairaka,Papatoetoe West,982.0,19.639
Mt Albert/Owairaka,Parnell,782.0,11.018
Mt Albert/Owairaka,Penrose/Mt Wellington South,952.0,15.434
Mt Albert/Owairaka,Ponsonby/Freemans Bay,662.0,8.356
Mt Albert/Owairaka,Pt Chevalier,263.0,2.848
Mt Albert/Owairaka,Pukekohe/Tuakau,2245.0,52.21
Mt Albert/Owairaka,Ranui,890.0,13.661
Mt Albert/Owairaka,Remuera,791.0,10.343
Mt Albert/Owairaka,Remuera South/Meadowbank South,933.0,12.708
Mt Albert/Owairaka,Rewiti/Kumeu/Riverhead,1112.0,22.744
Mt Albert/Owairaka,Rothesay/Murrays/Mairangi Bays,1380.0,22.891
Mt Albert/Owairaka,Royal Oak/One Tree Hill,736.0,7.447
Mt Albert/Owairaka,Rural Franklin,2230.0,52.282
Mt Albert/Owairaka,St Helliers/Glendowie,1305.0,17.53
Mt Albert/Owairaka,St Johns,1050.0,14.866
Mt Albert/Owairaka,St Lukes/Sandringham,280.0,3.164
Mt Albert/Owairaka,Sunnynook/Westlake,1088.0,17.904
Mt Albert/Owairaka,Takanini/Ardmore,1448.0,30.665
Mt Albert/Owairaka,Takapuna,980.0,15.037
Mt Albert/Owairaka,Te Atatu,587.0,9.033
Mt Albert/Owairaka,Te Atatu Peninsula,772.0,10.707
Mt Albert/Owairaka,Three Kings,394.0,4.136
Mt Albert/Owairaka,Titirangi,758.0,9.866
Mt Albert/Owairaka,Torbay,1506.0,27.083
Mt Albert/Owairaka,Waiheke Island,4091.0,44.379
Mt Albert/Owairaka,Wairau Park/Glenfield North,1081.0,18.085
Mt Albert/Owairaka,Waiuku,3049.0,63.995
Mt Albert/Owairaka,Waterview/Avondale Heights,289.0,3.317
Mt Albert/Owairaka,Wattle Downs/Conifer Grove,1443.0,30.552
Mt Albert/Owairaka,Wellsford/Warkworth/Helensville,3451.0,68.648
Mt Albert/Owairaka,West Harbour,937.0,16.649
Mt Albert/Owairaka,Western Beaches/Rural,1352.0,21.716
Mt Albert/Owairaka,Western Springs/Morningside,297.0,2.837
Mt Albert/Owairaka,Westmere/Surrey Crescent,431.0,5.359
Mt Albert/Owairaka,Weymouth,1275.0,24.299
Mt Eden,Albany,1120.0,22.863
Mt Eden,Avondale,726.0,8.205
Mt Eden,Balmoral,279.0,2.563
Mt Eden,Beachhaven/Birkdale,1124.0,16.65
Mt Eden,Blockhouse Bay/New Windsor,746.0,8.579
Mt Eden,Botony Downs,1272.0,20.163
Mt Eden,Browns Bay,1356.0,24.981
Mt Eden,Bucklands Beach,1272.0,20.207
Mt Eden,Central East,509.0,6.249
Mt Eden,Central West,516.0,4.708
Mt Eden,Chatswood/Birkenhead/Northcote Point,859.0,13.457
Mt Eden,Dannemora,1221.0,19.903
Mt Eden,Devonport,1229.0,18.64
Mt Eden,East Coast Bays,1122.0,17.782
Mt Eden,Eden Terrace,269.0,2.371
Mt Eden,Ellerslie,649.0,8.503
Mt Eden,Epsom,331.0,2.606
Mt Eden,Glen Eden,1132.0,13.94
Mt Eden,Glen Innes/Pt England/Wai O Taiki,915.0,12.405
Mt Eden,Glendene,1097.0,13.202
Mt Eden,Glendhu/Glenfield,1119.0,16.94
Mt Eden,Greenhithe/Unsworth Heights,1086.0,22.016
Mt Eden,Grey Lynn/Arch Hill,497.0,3.881
Mt Eden,Gulf Harbour,2855.0,53.525
Mt Eden,Half Moon Bay/Farm Cove,1006.0,16.672
Mt Eden,Henderson,1183.0,17.25
Mt Eden,Herne Bay/St Marys,666.0,5.402
Mt Eden,Highland Park,1094.0,18.109
Mt Eden,Hillcrest/Northcote,978.0,15.906
Mt Eden,Hillsborough,534.0,6.938
Mt Eden,Howick,1288.0,21.035
Mt Eden,Kelston,956.0,11.22
Mt Eden,Kingsland,242.0,1.855
Mt Eden,Kohimarama,946.0,12.109
Mt Eden,Lynfield,537.0,6.064
Mt Eden,Mangere,841.0,13.773
Mt Eden,Mangere Bridge/Airport,720.0,12.669
Mt Eden,Mangere East,868.0,16.08
Mt Eden,Manukau Central,1077.0,21.512
Mt Eden,Manukau Heights and Manurewa Heights,1133.0,22.108
Mt Eden,Manurewa North,1363.0,24.523
Mt Eden,Maraetai/Clevedon,1823.0,32.429
Mt Eden,Massey/Royal Heights,951.0,17.472
Mt Eden,Meadowbank,745.0,9.083
Mt Eden,Mission Bay/Orakei,835.0,10.614
Mt Eden,Mt Albert/Owairaka,498.0,5.909
Mt Eden,Mt Eden,0.0,0.0
Mt Eden,Mt Roskill/Wesley,426.0,4.596
Mt Eden,Mt Wellington,728.0,9.931
Mt Eden,Mt Wellington North,708.0,9.983
Mt Eden,New Lynn,810.0,9.915
Mt Eden,Newmarket,345.0,3.245
Mt Eden,Newton/Grafton,359.0,3.25
Mt Eden,North Harbour/Pine Hill,1155.0,22.446
Mt Eden,Onehunga/Oranga/Te Papapa,695.0,6.883
Mt Eden,Orewa/Whangaparaoa,,
Mt Eden,Otahuhu,825.0,14.453
Mt Eden,Otara,1023.0,18.515
Mt Eden,Pakuranga,846.0,14.255
Mt Eden,Panmure,858.0,11.868
Mt Eden,Papakura/Drury/Karaka,1540.0,32.352
Mt Eden,Papatoetoe North,950.0,17.624
Mt Eden,Papatoetoe South,1029.0,18.389
Mt Eden,Papatoetoe West,1021.0,19.56
Mt Eden,Parnell,540.0,5.465
Mt Eden,Penrose/Mt Wellington South,676.0,10.823
Mt Eden,Ponsonby/Freemans Bay,559.0,4.389
Mt Eden,Pt Chevalier,639.0,7.11
Mt Eden,Pukekohe/Tuakau,2238.0,50.389
Mt Eden,Ranui,1139.0,18.309
Mt Eden,Remuera,519.0,5.594
Mt Eden,Remuera South/Meadowbank South,657.0,8.097
Mt Eden,Rewiti/Kumeu/Riverhead,1360.0,27.392
Mt Eden,Rothesay/Murrays/Mairangi Bays,1308.0,22.528
Mt Eden,Royal Oak/One Tree Hill,603.0,5.274
Mt Eden,Rural Franklin,2223.0,50.461
Mt Eden,St Helliers/Glendowie,1030.0,12.919
Mt Eden,St Johns,774.0,10.255
Mt Eden,St Lukes/Sandringham,268.0,2.741
Mt Eden,Sunnynook/Westlake,1016.0,17.541
Mt Eden,Takanini/Ardmore,1440.0,28.844
Mt Eden,Takapuna,908.0,14.674
Mt Eden,Te Atatu,836.0,13.681
Mt Eden,Te Atatu Peninsula,1020.0,15.355
Mt Eden,Three Kings,311.0,3.283
Mt Eden,Titirangi,1164.0,14.06
Mt Eden,Torbay,1434.0,26.72
Mt Eden,Waiheke Island,3804.0,40.56
Mt Eden,Wairau Park/Glenfield North,1009.0,17.722
Mt Eden,Waiuku,3041.0,62.174
Mt Eden,Waterview/Avondale Heights,635.0,9.022
Mt Eden,Wattle Downs/Conifer Grove,1435.0,28.731
Mt Eden,Wellsford/Warkworth/Helensville,3378.0,68.285
Mt Eden,West Harbour,1186.0,21.297
Mt Eden,Western Beaches/Rural,1600.0,26.364
Mt Eden,Western Springs/Morningside,448.0,4.46
Mt Eden,Westmere/Surrey Crescent,537.0,5.379
Mt Eden,Weymouth,1314.0,24.22
Mt Roskill/Wesley,Albany,1458.0,26.24
Mt Roskill/Wesley,Avondale,523.0,5.57
Mt Roskill/Wesley,Balmoral,325.0,3.181
Mt Roskill/Wesley,Beachhaven/Birkdale,1462.0,20.027
Mt Roskill/Wesley,Blockhouse Bay/New Windsor,446.0,4.72
Mt Roskill/Wesley,Botony Downs,1333.0,20.698
