origin,destination,time,distance
Mt Roskill/Wesley,Avondale,750.0,5.281
Mt Roskill/Wesley,Balmoral,461.0,3.096
Mt Roskill/Wesley,Beachhaven/Birkdale,5697.0,37.008
Mt Roskill/Wesley,Blockhouse Bay/New Windsor,735.0,4.977
Mt Roskill/Wesley,Botony Downs,3163.0,22.022
Mt Roskill/Wesley,Browns Bay,5904.0,38.635
Mt Roskill/Wesley,Bucklands Beach,3095.0,21.594
Mt Roskill/Wesley,Central East,1312.0,8.495
Mt Roskill/Wesley,Central West,1241.0,8.243
Mt Roskill/Wesley,Chatswood/Birkenhead/Northcote Point,5816.0,37.611
Mt Roskill/Wesley,Dannemora,3252.0,21.604
Mt Roskill/Wesley,Devonport,6523.0,43.244
Mt Roskill/Wesley,East Coast Bays,5719.0,37.1
Mt Roskill/Wesley,Eden Terrace,874.0,5.906
Mt Roskill/Wesley,Ellerslie,1486.0,9.941
Mt Roskill/Wesley,Epsom,891.0,5.704
Mt Roskill/Wesley,Glen Eden,1678.0,11.291
Mt Roskill/Wesley,Glen Innes/Pt England/Wai O Taiki,2263.0,15.588
Mt Roskill/Wesley,Glendene,1610.0,10.888
Mt Roskill/Wesley,Glendhu/Glenfield,5294.0,34.448
Mt Roskill/Wesley,Greenhithe/Unsworth Heights,4661.0,30.23
Mt Roskill/Wesley,Grey Lynn/Arch Hill,1009.0,6.507
Mt Roskill/Wesley,Gulf Harbour,11165.0,73.581
Mt Roskill/Wesley,Half Moon Bay/Farm Cove,2577.0,17.983
Mt Roskill/Wesley,Henderson,2334.0,15.774
Mt Roskill/Wesley,Herne Bay/St Marys,1307.0,8.61
Mt Roskill/Wesley,Highland Park,2803.0,19.496
Mt Roskill/Wesley,Hillcrest/Northcote,5563.0,36.262
Mt Roskill/Wesley,Hillsborough,520.0,3.246
Mt Roskill/Wesley,Howick,3209.0,22.086
Mt Roskill/Wesley,Kelston,1208.0,8.256
Mt Roskill/Wesley,Kingsland,691.0,4.533
Mt Roskill/Wesley,Kohimarama,2109.0,14.561
Mt Roskill/Wesley,Lynfield,296.0,2.116
Mt Roskill/Wesley,Mangere,1761.0,11.762
Mt Roskill/Wesley,Mangere Bridge/Airport,1474.0,9.825
Mt Roskill/Wesley,Mangere East,2079.0,13.874
Mt Roskill/Wesley,Manukau Central,2994.0,19.856
Mt Roskill/Wesley,Manukau Heights and Manurewa Heights,3344.0,21.994
Mt Roskill/Wesley,Manurewa North,3542.0,23.832
Mt Roskill/Wesley,Maraetai/Clevedon,5127.0,33.088
Mt Roskill/Wesley,Massey/Royal Heights,2291.0,15.336
Mt Roskill/Wesley,Meadowbank,1699.0,11.528
Mt Roskill/Wesley,Mission Bay/Orakei,1928.0,13.066
Mt Roskill/Wesley,Mt Albert/Owairaka,529.0,3.461
Mt Roskill/Wesley,Mt Eden,672.0,4.511
Mt Roskill/Wesley,Mt Roskill/Wesley,0.0,0.0
Mt Roskill/Wesley,Mt Wellington,1652.0,10.957
Mt Roskill/Wesley,Mt Wellington North,1713.0,11.768
Mt Roskill/Wesley,New Lynn,849.0,6.019
Mt Roskill/Wesley,Newmarket,1168.0,7.736
Mt Roskill/Wesley,Newton/Grafton,1036.0,6.669
Mt Roskill/Wesley,North Harbour/Pine Hill,5521.0,35.884
Mt Roskill/Wesley,Onehunga/Oranga/Te Papapa,846.0,5.567
Mt Roskill/Wesley,Orewa/Whangaparaoa,,
Mt Roskill/Wesley,Otahuhu,1942.0,13.01
Mt Roskill/Wesley,Otara,2668.0,18.055
Mt Roskill/Wesley,Pakuranga,2363.0,16.394
Mt Roskill/Wesley,Panmure,1973.0,13.653
Mt Roskill/Wesley,Papakura/Drury/Karaka,4498.0,30.722
Mt Roskill/Wesley,Papatoetoe North,2364.0,15.966
Mt Roskill/Wesley,Papatoetoe South,2553.0,17.315
Mt Roskill/Wesley,Papatoetoe West,2346.0,15.681
Mt Roskill/Wesley,Parnell,1451.0,9.956
Mt Roskill/Wesley,Penrose/Mt Wellington South,1762.0,11.675
Mt Roskill/Wesley,Ponsonby/Freemans Bay,1222.0,8.161
Mt Roskill/Wesley,Pt Chevalier,884.0,6.21
Mt Roskill/Wesley,Pukekohe/Tuakau,8335.0,55.789
Mt Roskill/Wesley,Ranui,2519.0,16.781
Mt Roskill/Wesley,Remuera,1411.0,9.468
Mt Roskill/Wesley,Remuera South/Meadowbank South,1615.0,10.575
Mt Roskill/Wesley,Rewiti/Kumeu/Riverhead,4444.0,28.463
Mt Roskill/Wesley,Rothesay/Murrays/Mairangi Bays,5682.0,37.273
Mt Roskill/Wesley,Royal Oak/One Tree Hill,855.0,5.218
Mt Roskill/Wesley,Rural Franklin,8806.0,58.91
Mt Roskill/Wesley,St Helliers/Glendowie,2245.0,15.371
Mt Roskill/Wesley,St Johns,1950.0,12.769
Mt Roskill/Wesley,St Lukes/Sandringham,393.0,2.7
Mt Roskill/Wesley,Sunnynook/Westlake,5496.0,35.963
Mt Roskill/Wesley,Takanini/Ardmore,4206.0,28.495
Mt Roskill/Wesley,Takapuna,6017.0,39.486
Mt Roskill/Wesley,Te Atatu,1840.0,12.404
Mt Roskill/Wesley,Te Atatu Peninsula,2097.0,14.077
Mt Roskill/Wesley,Three Kings,286.0,1.931
Mt Roskill/Wesley,Titirangi,1674.0,10.112
Mt Roskill/Wesley,Torbay,6165.0,40.748
Mt Roskill/Wesley,Waiheke Island,5956.0,41.947
Mt Roskill/Wesley,Wairau Park/Glenfield North,5112.0,33.212
Mt Roskill/Wesley,Waiuku,11465.0,76.689
Mt Roskill/Wesley,Waterview/Avondale Heights,730.0,5.048
Mt Roskill/Wesley,Wattle Downs/Conifer Grove,3886.0,26.043
Mt Roskill/Wesley,Wellsford/Warkworth/Helensville,,
Mt Roskill/Wesley,West Harbour,3209.0,21.259
Mt Roskill/Wesley,Western Beaches/Rural,4933.0,27.795
Mt Roskill/Wesley,Western Springs/Morningside,749.0,5.225
Mt Roskill/Wesley,Westmere/Surrey Crescent,1264.0,8.721
Mt Roskill/Wesley,Weymouth,3501.0,23.273
Mt Wellington,Albany,6878.0,45.183
Mt Wellington,Avondale,2297.0,15.721
Mt Wellington,Balmoral,1336.0,8.881
Mt Wellington,Beachhaven/Birkdale,6974.0,45.3
Mt Wellington,Blockhouse Bay/New Windsor,2321.0,15.533
Mt Wellington,Botony Downs,1665.0,11.618
Mt Wellington,Browns Bay,7181.0,46.927
Mt Wellington,Bucklands Beach,1597.0,11.19
Mt Wellington,Central East,1777.0,11.338
Mt Wellington,Central West,1812.0,11.616
Mt Wellington,Chatswood/Birkenhead/Northcote Point,7093.0,45.903
Mt Wellington,Dannemora,1698.0,11.638
Mt Wellington,Devonport,7800.0,51.536
Mt Wellington,East Coast Bays,6996.0,45.392
Mt Wellington,Eden Terrace,1525.0,9.952
Mt Wellington,Ellerslie,408.0,2.609
Mt Wellington,Epsom,1066.0,6.801
Mt Wellington,Glen Eden,3225.0,21.731
Mt Wellington,Glen Innes/Pt England/Wai O Taiki,839.0,5.92
Mt Wellington,Glendene,3157.0,21.328
Mt Wellington,Glendhu/Glenfield,6571.0,42.74
Mt Wellington,Greenhithe/Unsworth Heights,5938.0,38.522
Mt Wellington,Grey Lynn/Arch Hill,1933.0,12.588
Mt Wellington,Gulf Harbour,12072.0,79.358
Mt Wellington,Half Moon Bay/Farm Cove,1080.0,7.579
Mt Wellington,Henderson,3611.0,24.066
Mt Wellington,Herne Bay/St Marys,2050.0,13.424
Mt Wellington,Highland Park,1306.0,9.092
Mt Wellington,Hillcrest/Northcote,6840.0,44.554
Mt Wellington,Hillsborough,1524.0,10.059
Mt Wellington,Howick,1711.0,11.682
Mt Wellington,Kelston,2755.0,18.696
Mt Wellington,Kingsland,1693.0,11.191
Mt Wellington,Kohimarama,1047.0,7.131
Mt Wellington,Lynfield,1882.0,12.672
Mt Wellington,Mangere,1697.0,11.59
Mt Wellington,Mangere Bridge/Airport,1558.0,10.722
Mt Wellington,Mangere East,1365.0,9.359
Mt Wellington,Manukau Central,1900.0,12.924
Mt Wellington,Manukau Heights and Manurewa Heights,2299.0,15.181
Mt Wellington,Manurewa North,2477.0,17.077
Mt Wellington,Maraetai/Clevedon,4082.0,26.275
Mt Wellington,Massey/Royal Heights,3568.0,23.628
Mt Wellington,Meadowbank,927.0,6.045
Mt Wellington,Mission Bay/Orakei,1270.0,8.512
Mt Wellington,Mt Albert/Owairaka,1890.0,12.506
Mt Wellington,Mt Eden,1455.0,9.497
Mt Wellington,Mt Roskill/Wesley,1669.0,11.119
Mt Wellington,Mt Wellington,0.0,0.0
Mt Wellington,Mt Wellington North,237.0,1.576
Mt Wellington,New Lynn,2541.0,17.431
Mt Wellington,Newmarket,1071.0,7.003
Mt Wellington,Newton/Grafton,1557.0,9.808
Mt Wellington,North Harbour/Pine Hill,6798.0,44.176
Mt Wellington,Onehunga/Oranga/Te Papapa,864.0,5.801
Mt Wellington,Orewa/Whangaparaoa,,
Mt Wellington,Otahuhu,886.0,6.107
Mt Wellington,Otara,1623.0,11.242
Mt Wellington,Pakuranga,866.0,5.99
Mt Wellington,Panmure,475.0,3.249
Mt Wellington,Papakura/Drury/Karaka,3453.0,23.909
Mt Wellington,Papatoetoe North,1319.0,9.153
Mt Wellington,Papatoetoe South,1508.0,10.502
Mt Wellington,Papatoetoe West,1718.0,11.703
Mt Wellington,Parnell,1410.0,9.549
Mt Wellington,Penrose/Mt Wellington South,419.0,2.883
Mt Wellington,Ponsonby/Freemans Bay,1898.0,12.411
Mt Wellington,Pt Chevalier,2161.0,14.502
Mt Wellington,Pukekohe/Tuakau,7290.0,48.976
Mt Wellington,Ranui,3796.0,25.073
Mt Wellington,Remuera,872.0,5.76
Mt Wellington,Remuera South/Meadowbank South,688.0,4.453
Mt Wellington,Rewiti/Kumeu/Riverhead,5795.0,37.319
Mt Wellington,Rothesay/Murrays/Mairangi Bays,6959.0,45.565
Mt Wellington,Royal Oak/One Tree Hill,1220.0,7.684
Mt Wellington,Rural Franklin,7761.0,52.097
Mt Wellington,St Helliers/Glendowie,1182.0,7.941
Mt Wellington,St Johns,703.0,4.579
Mt Wellington,St Lukes/Sandringham,1525.0,10.243
Mt Wellington,Sunnynook/Westlake,6773.0,44.255
Mt Wellington,Takanini/Ardmore,3161.0,21.682
Mt Wellington,Takapuna,7294.0,47.778
Mt Wellington,Te Atatu,3117.0,20.696
Mt Wellington,Te Atatu Peninsula,3374.0,22.369
Mt Wellington,Three Kings,1498.0,9.933
Mt Wellington,Titirangi,3260.0,20.668
Mt Wellington,Torbay,7425.0,49.164
Mt Wellington,Waiheke Island,4458.0,31.543
Mt Wellington,Wairau Park/Glenfield North,6389.0,41.504
Mt Wellington,Waiuku,10420.0,69.876
Mt Wellington,Waterview/Avondale Heights,2175.0,14.658
Mt Wellington,Wattle Downs/Conifer Grove,2864.0,19.87
Mt Wellington,Wellsford/Warkworth/Helensville,,
Mt Wellington,West Harbour,4560.0,30.115
Mt Wellington,Western Beaches/Rural,7112.0,42.325
Mt Wellington,Western Springs/Morningside,1741.0,11.747
Mt Wellington,Westmere/Surrey Crescent,2115.0,14.228
Mt Wellington,Weymouth,2845.0,19.149
Mt Wellington North,Albany,6888.0,45.235
Mt Wellington North,Avondale,2307.0,15.773
Mt Wellington North,Balmoral,1346.0,8.933
Mt Wellington North,Beachhaven/Birkdale,6984.0,45.352
Mt Wellington North,Blockhouse Bay/New Windsor,2455.0,16.356
Mt Wellington North,Botony Downs,1498.0,10.526
Mt Wellington North,Browns Bay,7191.0,46.979
Mt Wellington North,Bucklands Beach,1430.0,10.098
Mt Wellington North,Central East,1744.0,11.11
Mt Wellington North,Central West,1779.0,11.388
Mt Wellington North,Chatswood/Birkenhead/Northcote Point,7103.0,45.955
Mt Wellington North,Dannemora,1531.0,10.546
Mt Wellington North,Devonport,7810.0,51.588
Mt Wellington North,East Coast Bays,7005.0,45.444
Mt Wellington North,Eden Terrace,1510.0,9.758
Mt Wellington North,Ellerslie,418.0,2.661
Mt Wellington North,Epsom,1076.0,6.853
Mt Wellington North,Glen Eden,3235.0,21.783
Mt Wellington North,Glen Innes/Pt England/Wai O Taiki,672.0,4.828
Mt Wellington North,Glendene,3167.0,21.38
Mt Wellington North,Glendhu/Glenfield,6581.0,42.792
Mt Wellington North,Greenhithe/Unsworth Heights,5947.0,38.574
Mt Wellington North,Grey Lynn/Arch Hill,1931.0,12.588
Mt Wellington North,Gulf Harbour,12082.0,79.41
Mt Wellington North,Half Moon Bay/Farm Cove,912.0,6.487
Mt Wellington North,Henderson,3621.0,24.118
Mt Wellington North,Herne Bay/St Marys,2017.0,13.196
Mt Wellington North,Highland Park,1138.0,8.0
Mt Wellington North,Hillcrest/Northcote,6850.0,44.606
Mt Wellington North,Hillsborough,1591.0,10.314
Mt Wellington North,Howick,1544.0,10.59
Mt Wellington North,Kelston,2764.0,18.748
Mt Wellington North,Kingsland,1703.0,11.243
Mt Wellington North,Kohimarama,879.0,6.039
Mt Wellington North,Lynfield,2017.0,13.495
Mt Wellington North,Mangere,1746.0,11.908
Mt Wellington North,Mangere Bridge/Airport,1730.0,11.952
Mt Wellington North,Mangere East,1414.0,9.677
Mt Wellington North,Manukau Central,1949.0,13.275
Mt Wellington North,Manukau Heights and Manurewa Heights,2348.0,15.532
Mt Wellington North,Manurewa North,2526.0,17.428
Mt Wellington North,Maraetai/Clevedon,3957.0,25.471
Mt Wellington North,Massey/Royal Heights,3578.0,23.68
Mt Wellington North,Meadowbank,760.0,4.953
Mt Wellington North,Mission Bay/Orakei,1102.0,7.42
Mt Wellington North,Mt Albert/Owairaka,1899.0,12.558
Mt Wellington North,Mt Eden,1463.0,9.554
Mt Wellington North,Mt Roskill/Wesley,1803.0,11.942
Mt Wellington North,Mt Wellington,234.0,1.576
Mt Wellington North,Mt Wellington North,0.0,0.0
Mt Wellington North,New Lynn,2551.0,17.483
Mt Wellington North,Newmarket,1038.0,6.775
Mt Wellington North,Newton/Grafton,1524.0,9.58
Mt Wellington North,North Harbour/Pine Hill,6808.0,44.228
Mt Wellington North,Onehunga/Oranga/Te Papapa,1023.0,6.885
Mt Wellington North,Orewa/Whangaparaoa,,
Mt Wellington North,Otahuhu,934.0,6.458
Mt Wellington North,Otara,1671.0,11.593
Mt Wellington North,Pakuranga,699.0,4.898
Mt Wellington North,Panmure,308.0,2.157
Mt Wellington North,Papakura/Drury/Karaka,3502.0,24.26
Mt Wellington North,Papatoetoe North,1368.0,9.504
Mt Wellington North,Papatoetoe South,1557.0,10.853
Mt Wellington North,Papatoetoe West,1766.0,12.021
Mt Wellington North,Parnell,1377.0,9.321
Mt Wellington North,Penrose/Mt Wellington South,468.0,3.234
Mt Wellington North,Ponsonby/Freemans Bay,1865.0,12.183
Mt Wellington North,Pt Chevalier,2170.0,14.554
Mt Wellington North,Pukekohe/Tuakau,7339.0,49.327
Mt Wellington North,Ranui,3806.0,25.125
Mt Wellington North,Remuera,838.0,5.532
Mt Wellington North,Remuera South/Meadowbank South,521.0,3.361
Mt Wellington North,Rewiti/Kumeu/Riverhead,5805.0,37.371
Mt Wellington North,Rothesay/Murrays/Mairangi Bays,6969.0,45.617
Mt Wellington North,Royal Oak/One Tree Hill,1288.0,7.939
Mt Wellington North,Rural Franklin,7810.0,52.448
Mt Wellington North,St Helliers/Glendowie,1015.0,6.849
Mt Wellington North,St Johns,536.0,3.487
Mt Wellington North,St Lukes/Sandringham,1535.0,10.295
Mt Wellington North,Sunnynook/Westlake,6783.0,44.307
Mt Wellington North,Takanini/Ardmore,3210.0,22.033
Mt Wellington North,Takapuna,7304.0,47.83
Mt Wellington North,Te Atatu,3127.0,20.748
Mt Wellington North,Te Atatu Peninsula,3384.0,22.421
Mt Wellington North,Three Kings,1508.0,9.985
Mt Wellington North,Titirangi,3394.0,21.491
Mt Wellington North,Torbay,7435.0,49.216
Mt Wellington North,Waiheke Island,4291.0,30.451
Mt Wellington North,Wairau Park/Glenfield North,6398.0,41.556
Mt Wellington North,Waiuku,10469.0,70.227
Mt Wellington North,Waterview/Avondale Heights,2185.0,14.71
Mt Wellington North,Wattle Downs/Conifer Grove,2912.0,20.221
Mt Wellington North,Wellsford/Warkworth/Helensville,,
Mt Wellington North,West Harbour,4570.0,30.167
Mt Wellington North,Western Beaches/Rural,7122.0,42.377
Mt Wellington North,Western Springs/Morningside,1750.0,11.799
Mt Wellington North,Westmere/Surrey Crescent,2125.0,14.28
Mt Wellington North,Weymouth,2784.0,18.946
New Lynn,Albany,5230.0,34.267
New Lynn,Avondale,375.0,2.574
New Lynn,Balmoral,1451.0,9.608
New Lynn,Beachhaven/Birkdale,5326.0,34.384
New Lynn,Blockhouse Bay/New Windsor,522.0,3.418
New Lynn,Botony Downs,4032.0,27.767
New Lynn,Browns Bay,5533.0,36.011
New Lynn,Bucklands Beach,3964.0,27.339
New Lynn,Central East,2094.0,13.151
New Lynn,Central West,2023.0,12.899
New Lynn,Chatswood/Birkenhead/Northcote Point,5445.0,34.987
New Lynn,Dannemora,4292.0,28.35
New Lynn,Devonport,6152.0,40.62
New Lynn,East Coast Bays,5348.0,34.476
New Lynn,Eden Terrace,1469.0,9.705
New Lynn,Ellerslie,2339.0,15.615
New Lynn,Epsom,1745.0,11.378
New Lynn,Glen Eden,758.0,4.798
New Lynn,Glen Innes/Pt England/Wai O Taiki,3972.0,25.41
New Lynn,Glendene,743.0,4.848
New Lynn,Glendhu/Glenfield,4923.0,31.824
New Lynn,Greenhithe/Unsworth Heights,4289.0,27.606
New Lynn,Grey Lynn/Arch Hill,1484.0,9.743
New Lynn,Gulf Harbour,10185.0,66.888
New Lynn,Half Moon Bay/Farm Cove,3447.0,23.728
New Lynn,Henderson,1153.0,7.443
New Lynn,Herne Bay/St Marys,1686.0,11.171
New Lynn,Highland Park,3673.0,25.241
New Lynn,Hillcrest/Northcote,5192.0,33.638
New Lynn,Hillsborough,1529.0,9.68
New Lynn,Howick,4078.0,27.831
New Lynn,Kelston,367.0,2.293
New Lynn,Kingsland,1290.0,8.415
New Lynn,Kohimarama,3543.0,22.363
New Lynn,Lynfield,874.0,5.752
New Lynn,Mangere,2749.0,17.972
New Lynn,Mangere Bridge/Airport,2483.0,16.259
New Lynn,Mangere East,3090.0,20.281
New Lynn,Manukau Central,4003.0,26.29
New Lynn,Manukau Heights and Manurewa Heights,4384.0,28.74
New Lynn,Manurewa North,4551.0,30.266
New Lynn,Maraetai/Clevedon,6167.0,39.834
New Lynn,Massey/Royal Heights,1954.0,12.905
New Lynn,Meadowbank,2568.0,17.273
New Lynn,Mission Bay/Orakei,3232.0,20.263
New Lynn,Mt Albert/Owairaka,836.0,5.239
New Lynn,Mt Eden,1431.0,9.322
New Lynn,Mt Roskill/Wesley,1041.0,6.824
New Lynn,Mt Wellington,2575.0,17.461
New Lynn,Mt Wellington North,2583.0,17.513
New Lynn,New Lynn,0.0,0.0
New Lynn,Newmarket,2244.0,14.123
New Lynn,Newton/Grafton,1829.0,11.441
New Lynn,North Harbour/Pine Hill,5150.0,33.26
New Lynn,Onehunga/Oranga/Te Papapa,1862.0,12.268
New Lynn,Orewa/Whangaparaoa,,
New Lynn,Otahuhu,2982.0,19.756
New Lynn,Otara,3708.0,24.801
New Lynn,Pakuranga,3233.0,22.139
New Lynn,Panmure,2843.0,19.398
New Lynn,Papakura/Drury/Karaka,5538.0,37.468
New Lynn,Papatoetoe North,3404.0,22.712
New Lynn,Papatoetoe South,3640.0,24.117
New Lynn,Papatoetoe West,3376.0,22.339
New Lynn,Parnell,2328.0,14.971
New Lynn,Penrose/Mt Wellington South,2778.0,18.376
New Lynn,Ponsonby/Freemans Bay,1686.0,11.164
New Lynn,Pt Chevalier,1017.0,6.825
New Lynn,Pukekohe/Tuakau,,
New Lynn,Ranui,1538.0,10.088
New Lynn,Remuera,2280.0,15.213
New Lynn,Remuera South/Meadowbank South,2484.0,16.32
New Lynn,Rewiti/Kumeu/Riverhead,3908.0,24.849
New Lynn,Rothesay/Murrays/Mairangi Bays,5311.0,34.649
New Lynn,Royal Oak/One Tree Hill,1871.0,11.919
New Lynn,Rural Franklin,,
New Lynn,St Helliers/Glendowie,3801.0,23.986
New Lynn,St Johns,2939.0,19.442
New Lynn,St Lukes/Sandringham,1227.0,8.194
New Lynn,Sunnynook/Westlake,5125.0,33.339
New Lynn,Takanini/Ardmore,5346.0,35.603
New Lynn,Takapuna,5646.0,36.862
New Lynn,Te Atatu,1146.0,7.569
New Lynn,Te Atatu Peninsula,1723.0,11.319
New Lynn,Three Kings,1363.0,9.031
New Lynn,Titirangi,931.0,5.01
New Lynn,Torbay,5794.0,38.124
New Lynn,Waiheke Island,6825.0,47.692
New Lynn,Wairau Park/Glenfield North,4741.0,30.588
New Lynn,Waiuku,,
New Lynn,Waterview/Avondale Heights,572.0,3.868
New Lynn,Wattle Downs/Conifer Grove,4895.0,32.477
New Lynn,Wellsford/Warkworth/Helensville,,
New Lynn,West Harbour,2912.0,19.199
New Lynn,Western Beaches/Rural,4192.0,22.862
New Lynn,Western Springs/Morningside,1075.0,7.231
New Lynn,Westmere/Surrey Crescent,1398.0,9.336
New Lynn,Weymouth,4537.0,30.014
Newmarket,Albany,5977.0,39.026
Newmarket,Avondale,1673.0,11.073
Newmarket,Balmoral,693.0,4.811
Newmarket,Beachhaven/Birkdale,6147.0,39.57
Newmarket,Blockhouse Bay/New Windsor,1651.0,11.565
Newmarket,Botony Downs,2400.0,16.938
Newmarket,Browns Bay,6281.0,40.77
Newmarket,Bucklands Beach,2332.0,16.51
Newmarket,Central East,707.0,4.335
Newmarket,Central West,806.0,5.028
Newmarket,Chatswood/Birkenhead/Northcote Point,6266.0,40.173
Newmarket,Dannemora,2467.0,17.14
Newmarket,Devonport,6973.0,45.806
Newmarket,East Coast Bays,6168.0,39.662
Newmarket,Eden Terrace,472.0,2.983
Newmarket,Ellerslie,743.0,5.006
Newmarket,Epsom,325.0,2.044
Newmarket,Glen Eden,2449.0,16.674
Newmarket,Glen Innes/Pt England/Wai O Taiki,1383.0,9.727
Newmarket,Glendene,2714.0,17.828
Newmarket,Glendhu/Glenfield,5744.0,37.01
Newmarket,Greenhithe/Unsworth Heights,5037.0,32.365
Newmarket,Grey Lynn/Arch Hill,813.0,5.246
Newmarket,Gulf Harbour,11542.0,75.716
Newmarket,Half Moon Bay/Farm Cove,1814.0,12.899
Newmarket,Henderson,2711.0,17.909
Newmarket,Herne Bay/St Marys,980.0,6.421
Newmarket,Highland Park,2040.0,14.412
Newmarket,Hillcrest/Northcote,6013.0,38.824
Newmarket,Hillsborough,1076.0,7.229
Newmarket,Howick,2446.0,17.002
Newmarket,Kelston,1978.0,13.639
Newmarket,Kingsland,752.0,5.011
Newmarket,Kohimarama,1227.0,8.693
Newmarket,Lynfield,1364.0,9.373
Newmarket,Mangere,1875.0,12.732
Newmarket,Mangere Bridge/Airport,1610.0,11.019
Newmarket,Mangere East,1903.0,13.297
Newmarket,Manukau Central,2536.0,17.528
Newmarket,Manukau Heights and Manurewa Heights,2935.0,19.785
Newmarket,Manurewa North,3113.0,21.681
Newmarket,Maraetai/Clevedon,4718.0,30.879
Newmarket,Massey/Royal Heights,2668.0,17.471
Newmarket,Meadowbank,819.0,5.667
Newmarket,Mission Bay/Orakei,983.0,6.849
Newmarket,Mt Albert/Owairaka,1247.0,8.436
Newmarket,Mt Eden,522.0,3.477
Newmarket,Mt Roskill/Wesley,1151.0,7.82
Newmarket,Mt Wellington,999.0,7.003
Newmarket,Mt Wellington North,963.0,6.775
Newmarket,New Lynn,2036.0,13.5
Newmarket,Newmarket,0.0,0.0
Newmarket,Newton/Grafton,486.0,2.805
Newmarket,North Harbour/Pine Hill,5971.0,38.446
Newmarket,Onehunga/Oranga/Te Papapa,874.0,6.002
Newmarket,Orewa/Whangaparaoa,,
Newmarket,Otahuhu,1533.0,10.801
Newmarket,Otara,2258.0,15.846
Newmarket,Pakuranga,1600.0,11.31
Newmarket,Panmure,1210.0,8.569
Newmarket,Papakura/Drury/Karaka,4089.0,28.513
Newmarket,Papatoetoe North,1955.0,13.757
Newmarket,Papatoetoe South,2144.0,15.106
Newmarket,Papatoetoe West,2269.0,15.711
Newmarket,Parnell,340.0,2.546
Newmarket,Penrose/Mt Wellington South,1242.0,8.662
Newmarket,Ponsonby/Freemans Bay,827.0,5.408
Newmarket,Pt Chevalier,1260.0,8.345
Newmarket,Pukekohe/Tuakau,7926.0,53.58
Newmarket,Ranui,2896.0,18.916
Newmarket,Remuera,378.0,2.681
Newmarket,Remuera South/Meadowbank South,758.0,5.213
Newmarket,Rewiti/Kumeu/Riverhead,4897.0,31.204
Newmarket,Rothesay/Murrays/Mairangi Bays,6132.0,39.835
Newmarket,Royal Oak/One Tree Hill,753.0,4.805
Newmarket,Rural Franklin,8397.0,56.701
Newmarket,St Helliers/Glendowie,1363.0,9.503
Newmarket,St Johns,1078.0,7.411
Newmarket,St Lukes/Sandringham,882.0,6.173
Newmarket,Sunnynook/Westlake,5946.0,38.525
Newmarket,Takanini/Ardmore,3797.0,26.286
Newmarket,Takapuna,6467.0,42.048
Newmarket,Te Atatu,2217.0,14.539
Newmarket,Te Atatu Peninsula,2474.0,16.212
Newmarket,Three Kings,855.0,5.863
Newmarket,Titirangi,2642.0,17.004
Newmarket,Torbay,6542.0,42.883
Newmarket,Waiheke Island,5193.0,36.863
Newmarket,Wairau Park/Glenfield North,5561.0,35.774
Newmarket,Waiuku,11056.0,74.48
Newmarket,Waterview/Avondale Heights,1485.0,9.637
Newmarket,Wattle Downs/Conifer Grove,3499.0,24.474
Newmarket,Wellsford/Warkworth/Helensville,,
Newmarket,West Harbour,3693.0,24.226
Newmarket,Western Beaches/Rural,6245.0,36.436
Newmarket,Western Springs/Morningside,807.0,5.536
Newmarket,Westmere/Surrey Crescent,1055.0,7.227
Newmarket,Weymouth,3383.0,23.087
Newton/Grafton,Albany,5745.0,37.311
Newton/Grafton,Avondale,1441.0,9.358
Newton/Grafton,Balmoral,753.0,4.904
Newton/Grafton,Beachhaven/Birkdale,5841.0,37.428
Newton/Grafton,Blockhouse Bay/New Windsor,1418.0,9.85
Newton/Grafton,Botony Downs,2810.0,19.338
Newton/Grafton,Browns Bay,6048.0,39.055
Newton/Grafton,Bucklands Beach,2741.0,18.91
Newton/Grafton,Central East,532.0,2.905
Newton/Grafton,Central West,530.0,3.011
Newton/Grafton,Chatswood/Birkenhead/Northcote Point,5960.0,38.031
Newton/Grafton,Dannemora,2843.0,19.358
Newton/Grafton,Devonport,6667.0,43.664
Newton/Grafton,East Coast Bays,5862.0,37.52
Newton/Grafton,Eden Terrace,239.0,1.268
Newton/Grafton,Ellerslie,1167.0,7.678
Newton/Grafton,Epsom,678.0,4.118
Newton/Grafton,Glen Eden,2216.0,14.959
Newton/Grafton,Glen Innes/Pt England/Wai O Taiki,1793.0,12.127
Newton/Grafton,Glendene,2481.0,16.113
Newton/Grafton,Glendhu/Glenfield,5438.0,34.868
Newton/Grafton,Greenhithe/Unsworth Heights,4804.0,30.65
Newton/Grafton,Grey Lynn/Arch Hill,601.0,3.644
Newton/Grafton,Gulf Harbour,11309.0,74.001
Newton/Grafton,Half Moon Bay/Farm Cove,2224.0,15.299
Newton/Grafton,Henderson,2478.0,16.194
Newton/Grafton,Herne Bay/St Marys,768.0,4.819
Newton/Grafton,Highland Park,2450.0,16.812
Newton/Grafton,Hillcrest/Northcote,5707.0,36.682
Newton/Grafton,Hillsborough,1250.0,7.774
Newton/Grafton,Howick,2856.0,19.402
Newton/Grafton,Kelston,1745.0,11.924
Newton/Grafton,Kingsland,486.0,2.99
Newton/Grafton,Kohimarama,1903.0,11.75
Newton/Grafton,Lynfield,1234.0,8.405
Newton/Grafton,Mangere,2228.0,14.806
