orig,orig_name,dest,dest_name,duration,distance
,Remuera South/Meadowbank South,,Botony Downs,,
,Rewiti/Kumeu/Riverhead,,Botony Downs,,
,Rothesay/Murrays/Mairangi Bays,,Botony Downs,,
,Royal Oak/One Tree Hill,,Botony Downs,,
,Rural Franklin,,Botony Downs,,
,St Helliers/Glendowie,,Botony Downs,,
,St Johns,,Botony Downs,,
,St Lukes/Sandringham,,Botony Downs,,
,Sunnynook/Westlake,,Botony Downs,,
,Takanini/Ardmore,,Botony Downs,,
,Takapuna,,Botony Downs,,
,Te Atatu,,Botony Downs,,
,Te Atatu Peninsula,,Botony Downs,,
,Three Kings,,Botony Downs,,
,Titirangi,,Botony Downs,,
,Torbay,,Botony Downs,,
,Waiheke Island,,Botony Downs,,
,Wairau Park/Glenfield North,,Botony Downs,,
,Waiuku,,Botony Downs,,
,Waterview/Avondale Heights,,Botony Downs,,
,Wattle Downs/Conifer Grove,,Botony Downs,,
,Wellsford/Warkworth/Helensville,,Botony Downs,,
,West Harbour,,Botony Downs,,
,Western Beaches/Rural,,Botony Downs,,
,Western Springs/Morningside,,Botony Downs,,
,Westmere/Surrey Crescent,,Botony Downs,,
,Weymouth,,Botony Downs,,
,Albany,,Browns Bay,,
,Avondale,,Browns Bay,,
,Balmoral,,Browns Bay,,
,Beachhaven/Birkdale,,Browns Bay,,
,Blockhouse Bay/New Windsor,,Browns Bay,,
,Botony Downs,,Browns Bay,,
,Browns Bay,,Browns Bay,,
,Bucklands Beach,,Browns Bay,,
,Central East,,Browns Bay,,
,Central West,,Browns Bay,,
,Chatswood/Birkenhead/Northcote Point,,Browns Bay,,
,Dannemora,,Browns Bay,,
,Devonport,,Browns Bay,,
,East Coast Bays,,Browns Bay,,
,Eden Terrace,,Browns Bay,,
,Ellerslie,,Browns Bay,,
,Epsom,,Browns Bay,,
,Glen Eden,,Browns Bay,,
,Glen Innes/Pt England/Wai O Taiki,,Browns Bay,,
,Glendene,,Browns Bay,,
,Glendhu/Glenfield,,Browns Bay,,
,Greenhithe/Unsworth Heights,,Browns Bay,,
,Grey Lynn/Arch Hill,,Browns Bay,,
,Gulf Harbour,,Browns Bay,,
,Half Moon Bay/Farm Cove,,Browns Bay,,
,Henderson,,Browns Bay,,
,Herne Bay/St Marys,,Browns Bay,,
,Highland Park,,Browns Bay,,
,Hillcrest/Northcote,,Browns Bay,,
,Hillsborough,,Browns Bay,,
,Howick,,Browns Bay,,
,Kelston,,Browns Bay,,
,Kingsland,,Browns Bay,,
,Kohimarama,,Browns Bay,,
,Lynfield,,Browns Bay,,
,Mangere,,Browns Bay,,
,Mangere Bridge/Airport,,Browns Bay,,
,Mangere East,,Browns Bay,,
,Manukau Central,,Browns Bay,,
,Manukau Heights and Manurewa Heights,,Browns Bay,,
,Manurewa North,,Browns Bay,,
,Maraetai/Clevedon,,Browns Bay,,
,Massey/Royal Heights,,Browns Bay,,
,Meadowbank,,Browns Bay,,
