au2001,property_type,num_bedrooms,quarter,rent_count,rent_mean,rent_geo_mean,au_name,territory,region,rental_area
592600,House,3,2020-06-01,28.0,444.0,440.0,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,House,4,2020-06-01,5.0,500.0,489.0,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,House,5+,2020-06-01,,,,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,Room or Boarding House,1,2020-06-01,,,,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,Flat or Apartment,1,2020-09-01,8.0,242.0,240.0,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,Flat or Apartment,2,2020-09-01,22.0,323.0,321.0,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,Flat or Apartment,3,2020-09-01,,,,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,Flat or Apartment,4,2020-09-01,,,,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,House,1,2020-09-01,,,,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,House,2,2020-09-01,24.0,383.0,380.0,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,House,3,2020-09-01,25.0,468.0,455.0,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,House,4,2020-09-01,,,,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,House,5+,2020-09-01,,,,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592600,Room or Boarding House,1,2020-09-01,6.0,208.0,208.0,Edgeware,Christchurch City,Canterbury,St Albans East/Edgeware
592701,Flat or Apartment,1,2020-06-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,Flat or Apartment,2,2020-06-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,Flat or Apartment,3,2020-06-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,House,1,2020-06-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,House,2,2020-06-01,9.0,382.0,380.0,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,House,3,2020-06-01,14.0,429.0,428.0,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,House,4,2020-06-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,House,5+,2020-06-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,Room or Boarding House,1,2020-06-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,Flat or Apartment,1,2020-09-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,Flat or Apartment,2,2020-09-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,Flat or Apartment,3,2020-09-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,House,1,2020-09-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,House,2,2020-09-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,House,3,2020-09-01,10.0,434.0,431.0,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,House,4,2020-09-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,House,5+,2020-09-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592701,Room or Boarding House,1,2020-09-01,,,,Shirley West,Christchurch City,Canterbury,Richmond/Shirley
592702,Flat or Apartment,1,2020-06-01,6.0,126.0,99.0,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,Flat or Apartment,2,2020-06-01,,,,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,Flat or Apartment,3,2020-06-01,,,,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,House,2,2020-06-01,,,,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,House,3,2020-06-01,5.0,435.0,432.0,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,House,4,2020-06-01,,,,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,Room or Boarding House,1,2020-06-01,,,,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,Flat or Apartment,1,2020-09-01,,,,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,Flat or Apartment,2,2020-09-01,,,,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,Flat or Apartment,3,2020-09-01,,,,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,House,2,2020-09-01,,,,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,House,3,2020-09-01,10.0,443.0,442.0,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,House,4,2020-09-01,,,,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592702,Room or Boarding House,1,2020-09-01,,,,Shirley East,Christchurch City,Canterbury,Richmond/Shirley
592811,Flat or Apartment,1,2020-06-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,Flat or Apartment,2,2020-06-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,Flat or Apartment,3,2020-06-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,House,2,2020-06-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,House,3,2020-06-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,House,4,2020-06-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,House,5+,2020-06-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,Flat or Apartment,1,2020-09-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,Flat or Apartment,2,2020-09-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,Flat or Apartment,3,2020-09-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,House,2,2020-09-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,House,3,2020-09-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,House,4,2020-09-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592811,House,5+,2020-09-01,,,,Burwood,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,Flat or Apartment,1,2020-06-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,Flat or Apartment,2,2020-06-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,Flat or Apartment,3,2020-06-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,House,1,2020-06-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,House,2,2020-06-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,House,3,2020-06-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,House,4,2020-06-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,Flat or Apartment,1,2020-09-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,Flat or Apartment,2,2020-09-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,Flat or Apartment,3,2020-09-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,House,1,2020-09-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,House,2,2020-09-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,House,3,2020-09-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592812,House,4,2020-09-01,,,,Dallington,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592820,Flat or Apartment,2,2020-06-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,Flat or Apartment,3,2020-06-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,House,2,2020-06-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,House,3,2020-06-01,10.0,430.0,428.0,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,House,4,2020-06-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,House,5+,2020-06-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,Room or Boarding House,1,2020-06-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,Flat or Apartment,2,2020-09-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,Flat or Apartment,3,2020-09-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,House,2,2020-09-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,House,3,2020-09-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,House,4,2020-09-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,House,5+,2020-09-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592820,Room or Boarding House,1,2020-09-01,,,,Travis,Christchurch City,Canterbury,Styx/Parklands
592900,Flat or Apartment,1,2020-06-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,Flat or Apartment,2,2020-06-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,Flat or Apartment,3,2020-06-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,House,2,2020-06-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,House,3,2020-06-01,9.0,424.0,424.0,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,House,4,2020-06-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,House,5+,2020-06-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,Room or Boarding House,1,2020-06-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,Flat or Apartment,1,2020-09-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,Flat or Apartment,2,2020-09-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,Flat or Apartment,3,2020-09-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,House,2,2020-09-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,House,3,2020-09-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,House,4,2020-09-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,House,5+,2020-09-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
592900,Room or Boarding House,1,2020-09-01,,,,Avondale,Christchurch City,Canterbury,Burwood/Dallington/Avondale
593000,Flat or Apartment,1,2020-06-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,Flat or Apartment,2,2020-06-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,Flat or Apartment,3,2020-06-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,House,2,2020-06-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,House,3,2020-06-01,7.0,394.0,393.0,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,House,4,2020-06-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,House,5+,2020-06-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,Room or Boarding House,1,2020-06-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,Flat or Apartment,1,2020-09-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,Flat or Apartment,2,2020-09-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,Flat or Apartment,3,2020-09-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,House,2,2020-09-01,7.0,334.0,329.0,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,House,3,2020-09-01,9.0,399.0,391.0,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,House,4,2020-09-01,5.0,446.0,445.0,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,House,5+,2020-09-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593000,Room or Boarding House,1,2020-09-01,,,,Chisnall,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,Flat or Apartment,1,2020-06-01,,,,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,Flat or Apartment,2,2020-06-01,,,,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,Flat or Apartment,3,2020-06-01,,,,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,House,2,2020-06-01,,,,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,House,3,2020-06-01,6.0,343.0,341.0,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,House,4,2020-06-01,,,,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,Flat or Apartment,1,2020-09-01,,,,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,Flat or Apartment,2,2020-09-01,,,,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,Flat or Apartment,3,2020-09-01,,,,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,House,2,2020-09-01,,,,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,House,3,2020-09-01,6.0,382.0,381.0,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593100,House,4,2020-09-01,,,,Aranui,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593200,Flat or Apartment,1,2020-06-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,Flat or Apartment,2,2020-06-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,Flat or Apartment,3,2020-06-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,House,1,2020-06-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,House,2,2020-06-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,House,3,2020-06-01,10.0,460.0,459.0,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,House,4,2020-06-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,House,5+,2020-06-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,Room or Boarding House,1,2020-06-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,Flat or Apartment,1,2020-09-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,Flat or Apartment,2,2020-09-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,Flat or Apartment,3,2020-09-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,House,1,2020-09-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,House,2,2020-09-01,8.0,380.0,378.0,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,House,3,2020-09-01,8.0,428.0,422.0,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,House,4,2020-09-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,House,5+,2020-09-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593200,Room or Boarding House,1,2020-09-01,,,,North Richmond,Christchurch City,Canterbury,Richmond/Shirley
593300,Flat or Apartment,1,2020-06-01,16.0,163.0,126.0,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,Flat or Apartment,2,2020-06-01,13.0,309.0,304.0,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,Flat or Apartment,3,2020-06-01,,,,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,House,1,2020-06-01,,,,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,House,2,2020-06-01,10.0,406.0,403.0,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,House,3,2020-06-01,17.0,498.0,474.0,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,House,4,2020-06-01,,,,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,House,5+,2020-06-01,,,,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,Room or Boarding House,1,2020-06-01,,,,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,Flat or Apartment,1,2020-09-01,5.0,218.0,177.0,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,Flat or Apartment,2,2020-09-01,19.0,318.0,314.0,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,Flat or Apartment,3,2020-09-01,,,,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,House,1,2020-09-01,5.0,296.0,295.0,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,House,2,2020-09-01,14.0,330.0,307.0,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,House,3,2020-09-01,10.0,420.0,416.0,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,House,4,2020-09-01,,,,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,House,5+,2020-09-01,,,,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593300,Room or Boarding House,1,2020-09-01,,,,South Richmond,Christchurch City,Canterbury,Richmond/Avonside
593400,Flat or Apartment,1,2020-06-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,Flat or Apartment,2,2020-06-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,Flat or Apartment,3,2020-06-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,House,2,2020-06-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,House,3,2020-06-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,House,4,2020-06-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,Room or Boarding House,1,2020-06-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,Flat or Apartment,1,2020-09-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,Flat or Apartment,2,2020-09-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,Flat or Apartment,3,2020-09-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,House,2,2020-09-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,House,3,2020-09-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,House,4,2020-09-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593400,Room or Boarding House,1,2020-09-01,,,,Avonside,Christchurch City,Canterbury,Richmond/Avonside
593501,Flat or Apartment,1,2020-06-01,10.0,248.0,228.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,Flat or Apartment,2,2020-06-01,40.0,320.0,314.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,Flat or Apartment,3,2020-06-01,10.0,368.0,366.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,Flat or Apartment,4,2020-06-01,,,,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,House,1,2020-06-01,,,,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,House,2,2020-06-01,20.0,355.0,350.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,House,3,2020-06-01,18.0,409.0,407.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,House,4,2020-06-01,,,,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,House,5+,2020-06-01,,,,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,Room or Boarding House,1,2020-06-01,8.0,238.0,230.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,Flat or Apartment,1,2020-09-01,8.0,256.0,252.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,Flat or Apartment,2,2020-09-01,41.0,304.0,288.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,Flat or Apartment,3,2020-09-01,7.0,426.0,420.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,Flat or Apartment,4,2020-09-01,,,,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,House,1,2020-09-01,,,,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,House,2,2020-09-01,15.0,334.0,331.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,House,3,2020-09-01,9.0,410.0,409.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,House,4,2020-09-01,,,,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,House,5+,2020-09-01,,,,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593501,Room or Boarding House,1,2020-09-01,19.0,221.0,209.0,Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593502,Flat or Apartment,1,2020-06-01,10.0,265.0,249.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,Flat or Apartment,2,2020-06-01,16.0,272.0,247.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,Flat or Apartment,3,2020-06-01,5.0,333.0,329.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,Flat or Apartment,4,2020-06-01,,,,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,House,1,2020-06-01,,,,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,House,2,2020-06-01,26.0,382.0,378.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,House,3,2020-06-01,12.0,417.0,415.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,House,4,2020-06-01,5.0,388.0,386.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,House,5+,2020-06-01,,,,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,Room or Boarding House,1,2020-06-01,7.0,269.0,268.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,Flat or Apartment,1,2020-09-01,12.0,229.0,200.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,Flat or Apartment,2,2020-09-01,20.0,324.0,323.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,Flat or Apartment,3,2020-09-01,,,,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,Flat or Apartment,4,2020-09-01,,,,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,House,1,2020-09-01,,,,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,House,2,2020-09-01,11.0,389.0,386.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,House,3,2020-09-01,10.0,384.0,382.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,House,4,2020-09-01,,,,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,House,5+,2020-09-01,,,,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593502,Room or Boarding House,1,2020-09-01,13.0,233.0,229.0,Phillipstown,Christchurch City,Canterbury,Linwood/Phillipstown
593600,Flat or Apartment,1,2020-06-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,Flat or Apartment,2,2020-06-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,Flat or Apartment,3,2020-06-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,House,1,2020-06-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,House,2,2020-06-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,House,3,2020-06-01,6.0,392.0,392.0,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,House,4,2020-06-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,House,5+,2020-06-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,Room or Boarding House,1,2020-06-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,Flat or Apartment,1,2020-09-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,Flat or Apartment,2,2020-09-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,Flat or Apartment,3,2020-09-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,House,1,2020-09-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,House,2,2020-09-01,6.0,271.0,229.0,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,House,3,2020-09-01,9.0,401.0,400.0,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,House,4,2020-09-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,House,5+,2020-09-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593600,Room or Boarding House,1,2020-09-01,,,,North Linwood,Christchurch City,Canterbury,Linwood/Phillipstown
593700,Flat or Apartment,1,2020-06-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,Flat or Apartment,2,2020-06-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,Flat or Apartment,3,2020-06-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,House,2,2020-06-01,5.0,299.0,268.0,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,House,3,2020-06-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,House,4,2020-06-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,Room or Boarding House,1,2020-06-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,Flat or Apartment,1,2020-09-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,Flat or Apartment,2,2020-09-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,Flat or Apartment,3,2020-09-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,House,2,2020-09-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,House,3,2020-09-01,5.0,392.0,378.0,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,House,4,2020-09-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593700,Room or Boarding House,1,2020-09-01,,,,East Linwood,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593800,Flat or Apartment,1,2020-06-01,,,,Bexley,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593800,Flat or Apartment,2,2020-06-01,,,,Bexley,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593800,Flat or Apartment,3,2020-06-01,,,,Bexley,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593800,House,2,2020-06-01,,,,Bexley,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593800,House,3,2020-06-01,6.0,333.0,326.0,Bexley,Christchurch City,Canterbury,Aranui/Bromley/Bexley
593800,House,4,2020-06-01,,,,Bexley,Christchurch City,Canterbury,Aranui/Bromley/Bexley
